t, ur
11.040157, 39.511841
11.050158, 36.443848
11.060158, 38.999512
11.070158, 39.510559
11.080158, 38.999207
11.090158, 41.553528
11.100159, 38.996277
11.110159, 42.573730
11.120159, 42.061646
11.130159, 41.549255
11.140160, 41.037598
11.150160, 41.548706
11.160160, 39.504395
11.170160, 41.547913
11.180161, 41.549011
11.190161, 42.061340
11.200161, 44.617249
11.210161, 41.553528
11.220161, 43.598022
11.230162, 43.599609
11.240162, 46.155518
11.250162, 46.667603
11.260162, 44.113342
11.270163, 47.180542
11.280163, 46.671631
11.290163, 47.694580
11.300163, 49.738831
11.310163, 49.738586
11.320164, 46.671631
11.330164, 49.738586
11.340164, 49.738037
11.350164, 52.290222
11.360165, 50.247192
11.370165, 52.291016
11.380165, 47.690857
11.390165, 48.712952
11.400166, 51.779358
11.410166, 54.335266
11.420166, 52.291016
11.430166, 51.783630
11.440166, 55.362427
11.450167, 52.297913
11.460167, 55.367249
11.470167, 53.837524
11.480167, 52.306702
11.490168, 54.865479
11.500168, 57.421875
11.510168, 55.378723
11.520168, 54.356262
11.530169, 54.869690
11.540169, 59.470642
11.550169, 56.913208
11.560169, 56.912964
11.570169, 60.488281
11.580170, 57.933472
11.590170, 57.421082
11.600170, 59.465881
11.610170, 60.490173
11.620171, 55.890015
11.630171, 60.492249
11.640171, 61.002808
11.650171, 63.052429
11.660172, 59.477600
11.670172, 63.058289
11.680172, 63.570923
11.690172, 63.065491
11.700172, 62.554626
11.710173, 63.067322
11.720173, 62.044922
11.730173, 61.534668
11.740173, 63.068665
11.750174, 62.554077
11.760174, 63.575989
11.770174, 66.130249
11.780174, 65.616760
11.790174, 65.105713
11.800175, 66.128662
11.810175, 65.618103
11.820175, 65.619141
11.830175, 68.177979
11.840176, 68.691956
11.850176, 67.162231
11.860176, 67.674683
11.870176, 66.147034
11.880177, 67.680237
11.890177, 65.126221
11.900177, 68.192627
11.910177, 68.702332
11.920177, 68.189697
11.930178, 68.698364
11.940178, 70.741333
11.950178, 71.250244
11.960178, 70.228333
11.970179, 70.737366
11.980179, 71.248413
11.990179, 71.761536
12.000179, 68.696777
12.010180, 68.189941
12.020180, 71.770630
12.030180, 70.751465
12.040180, 71.265442
12.050180, 70.756226
12.060181, 70.757019
12.070181, 71.265930
12.080181, 71.266785
12.090181, 70.751709
12.100182, 71.263000
12.110182, 71.260620
12.120182, 72.282227
12.130182, 70.235840
12.140182, 70.746948
12.150183, 71.259033
12.160183, 71.259827
12.170183, 73.820251
12.180183, 71.267273
12.190184, 70.761292
12.200184, 71.273438
12.210184, 70.257080
12.220184, 70.255249
12.230185, 73.834595
12.240185, 71.278748
12.250185, 70.765320
12.260185, 71.786560
12.270185, 74.339294
12.280186, 70.761841
12.290186, 70.758606
12.300186, 70.247253
12.310186, 70.760498
12.320187, 70.759949
12.330187, 71.277649
12.340187, 71.278442
12.350187, 71.281677
12.360188, 70.772766
12.370188, 71.287781
12.380188, 71.288025
12.390188, 71.288330
12.400188, 70.777527
12.410189, 71.285095
12.420189, 71.283813
12.430189, 71.281677
12.440189, 71.278992
12.450190, 68.209412
12.460190, 70.765015
12.470190, 70.762878
12.480190, 71.274719
12.490191, 70.765320
12.500191, 68.722595
12.510191, 71.280090
12.520191, 68.727356
12.530191, 68.216858
12.540192, 67.706055
12.550192, 68.731079
12.560192, 68.731384
12.570192, 67.708191
12.580193, 67.707397
12.590193, 69.237671
12.600193, 66.680481
12.610193, 68.720459
12.620193, 65.141907
12.630194, 67.182190
12.640194, 67.183228
12.650194, 65.648193
12.660194, 68.714600
12.670195, 63.093933
12.680195, 64.118164
12.690195, 65.650818
12.700195, 63.608215
12.710196, 63.098450
