t, uk
8.540100, 0.006287
8.550100, 0.008949
8.560101, 0.010546
8.570101, 0.013740
8.580101, 0.014805
8.590101, 0.016935
8.600101, 0.017467
8.610102, 0.015071
8.620102, 0.015604
8.630102, 0.010280
8.640102, 0.007086
8.650103, 0.003093
8.660103, 0.001496
8.670103, -0.002230
8.680103, -0.001432
8.690104, -0.002230
8.700104, -0.001964
8.710104, -0.000367
8.720104, 0.000431
8.730104, 0.002561
8.740105, 0.005489
8.750105, 0.007618
8.760105, 0.007884
8.770105, 0.007352
8.780106, 0.006287
8.790106, 0.004158
8.800106, 0.001762
8.810106, -0.001166
8.820107, -0.001964
8.830107, -0.006223
8.840107, -0.008086
8.850107, -0.009417
8.860107, -0.009417
8.870108, -0.011547
8.880108, -0.011813
8.890108, -0.009950
8.900108, -0.008619
8.910109, -0.008353
8.920109, -0.006223
8.930109, -0.003827
8.940109, -0.003827
8.950109, -0.003029
8.960110, -0.002230
8.970110, -0.003029
8.980110, -0.003561
8.990110, -0.006223
9.000111, -0.007022
9.010111, -0.008619
9.020111, -0.009950
9.030111, -0.014209
9.040112, -0.014209
9.050112, -0.016338
9.060112, -0.015806
9.070112, -0.019000
9.080112, -0.018734
9.090113, -0.020863
9.100113, -0.019532
9.110113, -0.018201
9.120113, -0.016072
9.130114, -0.016870
9.140114, -0.016072
9.150114, -0.015273
9.160114, -0.015007
9.170115, -0.014209
9.180115, -0.014209
9.190115, -0.014209
9.200115, -0.013676
9.210115, -0.013144
9.220116, -0.013676
9.230116, -0.015007
9.240116, -0.015273
9.250116, -0.016604
9.260117, -0.017669
9.270117, -0.019266
9.280117, -0.019798
9.290117, -0.020597
9.300117, -0.022460
9.310118, -0.022993
9.320118, -0.024323
9.330118, -0.026453
9.340118, -0.026985
9.350119, -0.025388
9.360119, -0.027251
9.370119, -0.026453
9.380119, -0.028050
9.390120, -0.027518
9.400120, -0.027518
9.410120, -0.026187
9.420120, -0.026719
9.430120, -0.026985
9.440121, -0.027518
9.450121, -0.024856
9.460121, -0.026187
9.470121, -0.023525
9.480122, -0.024057
9.490122, -0.025654
9.500122, -0.024856
9.510122, -0.024856
9.520123, -0.025388
9.530123, -0.025388
9.540123, -0.025122
9.550123, -0.026985
9.560123, -0.026985
9.570124, -0.026719
9.580124, -0.027251
9.590124, -0.029647
9.600124, -0.029381
9.610125, -0.030978
9.620125, -0.030446
9.630125, -0.033107
9.640125, -0.032309
9.650126, -0.034172
9.660126, -0.034971
9.670126, -0.036568
9.680126, -0.036302
9.690126, -0.038963
9.700127, -0.039496
9.710127, -0.038697
9.720127, -0.039230
9.730127, -0.041359
9.740128, -0.042158
9.750128, -0.043222
9.760128, -0.044287
9.770128, -0.045086
9.780128, -0.045086
9.790129, -0.045618
9.800129, -0.046416
9.810129, -0.046150
9.820129, -0.046416
9.830130, -0.048546
9.840130, -0.048546
9.850130, -0.049611
9.860130, -0.050942
9.870131, -0.050409
9.880131, -0.050409
9.890131, -0.052539
9.900131, -0.052006
9.910131, -0.052006
9.920132, -0.053337
9.930132, -0.054668
9.940132, -0.054402
9.950132, -0.054934
9.960133, -0.055999
9.970133, -0.055999
9.980133, -0.055733
9.990133, -0.057862
10.000134, -0.058128
10.010134, -0.058395
10.020134, -0.058661
10.030134, -0.059193
10.040134, -0.059459
10.050135, -0.061056
10.060135, -0.060790
10.070135, -0.062653
10.080135, -0.062653
10.090136, -0.062653
10.100136, -0.062653
10.110136, -0.063984
10.120136, -0.065848
10.130136, -0.063452
10.140137, -0.063984
10.150137, -0.065581
10.160137, -0.066114
10.170137, -0.063984
10.180138, -0.064517
10.190138, -0.065049
10.200138, -0.065848
10.210138, -0.063452
10.220139, -0.063984
10.230139, -0.065848
10.240139, -0.065315
10.250139, -0.063718
10.260139, -0.063186
10.270140, -0.065315
10.280140, -0.065315
10.290140, -0.062920
10.300140, -0.064251
10.310141, -0.063452
10.320141, -0.063186
10.330141, -0.061855
10.340141, -0.062387
10.350142, -0.059992
10.360142, -0.061589
10.370142, -0.059193
10.380142, -0.059459
10.390142, -0.058128
10.400143, -0.057330
10.410143, -0.057862
10.420143, -0.058128
10.430143, -0.055733
10.440144, -0.053603
10.450144, -0.054402
10.460144, -0.052006
10.470144, -0.049877
10.480145, -0.049078
10.490145, -0.048546
10.500145, -0.049344
10.510145, -0.045086
10.520145, -0.044553
10.530146, -0.043488
10.540146, -0.042158
10.550146, -0.040294
10.560146, -0.040028
10.570147, -0.037899
10.580147, -0.036568
10.590147, -0.034438
10.600147, -0.033640
10.610147, -0.032575
10.620148, -0.033374
10.630148, -0.030446
10.640148, -0.030446
10.650148, -0.028050
10.660149, -0.028316
10.670149, -0.026187
10.680149, -0.027251
10.690149, -0.025921
10.700150, -0.024856
10.710150, -0.025654
10.720150, -0.025388
10.730150, -0.024590
10.740150, -0.025122
10.750151, -0.024057
10.760151, -0.022993
10.770151, -0.024057
10.780151, -0.024057
10.790152, -0.022993
10.800152, -0.022460
10.810152, -0.023259
10.820152, -0.022993
10.830153, -0.022726
10.840153, -0.022460
10.850153, -0.022726
10.860153, -0.021662
10.870153, -0.022194
10.880154, -0.022460
10.890154, -0.020597
10.900154, -0.020863
10.910154, -0.019266
10.920155, -0.019532
10.930155, -0.016604
10.940155, -0.017935
10.950155, -0.015007
10.960155, -0.015007
10.970156, -0.013676
10.980156, -0.012878
10.990156, -0.011813
11.000156, -0.011547
11.010157, -0.011547
11.020157, -0.010482
11.030157, -0.011014
11.040157, -0.011014
11.050158, -0.012611
11.060158, -0.012345
11.070158, -0.012345
11.080158, -0.012611
11.090158, -0.013676
11.100159, -0.015539
11.110159, -0.015539
11.120159, -0.016604
11.130159, -0.017935
11.140160, -0.018467
11.150160, -0.018467
11.160160, -0.018467
11.170160, -0.019266
11.180161, -0.018201
11.190161, -0.016870
11.200161, -0.016338
11.210161, -0.013676
11.220161, -0.013410
11.230162, -0.011813
11.240162, -0.011281
11.250162, -0.010216
