t, uk
24.420464, -0.701754
24.430464, -0.686049
24.440464, -0.618439
24.450464, -0.601936
24.460464, -0.530866
24.470465, -0.513298
24.480465, -0.436105
24.490465, -0.406027
24.500465, -0.323511
24.510466, -0.295030
24.520466, -0.212247
24.530466, -0.190687
24.540466, -0.108170
24.550467, -0.087941
24.560467, 0.002029
24.570467, 0.024122
24.580467, 0.105839
24.590467, 0.138047
24.600468, 0.239462
24.610468, 0.261023
24.620468, 0.348064
24.630468, 0.369092
24.640469, 0.454536
24.650469, 0.474234
24.660469, 0.554088
24.670469, 0.573785
24.680470, 0.662157
24.690470, 0.689308
24.700470, 0.761975
24.710470, 0.780608
24.720470, 0.851678
24.730471, 0.868448
24.740471, 0.934727
24.750471, 0.952295
24.760471, 1.014847
24.770472, 1.036408
24.780472, 1.094169
24.790472, 1.115464
24.800472, 1.164441
24.810472, 1.175354
24.820473, 1.219008
24.830473, 1.228857
24.840473, 1.262928
24.850473, 1.270381
24.860474, 1.299661
24.870474, 1.306848
24.880474, 1.324150
24.890474, 1.326279
24.900475, 1.332135
24.910475, 1.333732
24.920475, 1.329473
24.930475, 1.328675
24.940475, 1.316697
24.950476, 1.311905
24.960476, 1.291143
24.970476, 1.277036
24.980476, 1.243763
24.990477, 1.236576
25.000477, 1.196649
25.010477, 1.185203
25.020477, 1.136758
25.030478, 1.123715
25.040478, 1.067817
25.050478, 1.052113
25.060478, 0.977848
25.070478, 0.951762
25.080479, 0.876433
25.090479, 0.856736
25.100479, 0.776349
25.110479, 0.755321
25.120480, 0.668546
25.130480, 0.645654
25.140480, 0.554620
25.150480, 0.519751
25.160480, 0.411681
25.170481, 0.386394
25.180481, 0.286310
25.190481, 0.261023
25.200481, 0.156147
25.210482, 0.129529
25.220482, 0.023589
25.230482, -0.002763
25.240482, -0.105509
25.250483, -0.156083
25.260483, -0.255901
25.270483, -0.280656
25.280483, -0.378877
25.290483, -0.403099
25.300484, -0.493601
25.310484, -0.515694
25.320484, -0.604066
25.330484, -0.638137
25.340485, -0.712934
25.350485, -0.754724
25.360485, -0.830320
25.370485, -0.852413
25.380486, -0.926411
25.390486, -0.942116
25.400486, -1.009992
25.410486, -1.025430
25.420486, -1.082925
25.430487, -1.102623
25.440487, -1.155593
25.450487, -1.172628
25.460487, -1.211225
25.470488, -1.221339
25.480488, -1.254080
25.490488, -1.260734
25.500488, -1.283892
25.510489, -1.288417
25.520489, -1.301460
25.530489, -1.304920
25.540489, -1.309978
25.550489, -1.308381
25.560490, -1.299330
25.570490, -1.295870
25.580490, -1.276971
25.590490, -1.271648
25.600491, -1.246094
25.610491, -1.237576
25.620491, -1.203239
25.630491, -1.180348
25.640491, -1.132967
25.650492, -1.120457
25.660492, -1.061631
25.670492, -1.046192
25.680492, -0.984172
25.690493, -0.967669
25.700493, -0.896865
25.710493, -0.877700
25.720493, -0.791989
25.730494, -0.761645
25.740494, -0.674337
25.750494, -0.652511
25.760494, -0.563872
25.770494, -0.541513
25.780495, -0.445954
25.790495, -0.421732
25.800495, -0.327504
25.810495, -0.289972
25.820496, -0.178975
25.830496, -0.154220
25.840496, -0.051208
25.850496, -0.025654
25.860497, 0.070969
25.870497, 0.095458
25.880497, 0.195276
25.890497, 0.219765
25.900497, 0.316921
25.910498, 0.362704
25.920498, 0.454004
25.930498, 0.475565
25.940498, 0.563138
25.950499, 0.584965
25.960499, 0.670675
25.970499, 0.690905
25.980499, 0.770227
25.990499, 0.789126
26.000500, 0.868980
26.010500, 0.894001
26.020500, 0.956554
26.030500, 0.970927
26.040501, 1.025761
26.050501, 1.039868
26.060501, 1.084853
26.070501, 1.095766
26.080502, 1.134096
26.090502, 1.152463
26.100502, 1.181210
26.110502, 1.187599
26.120502, 1.206231
26.130503, 1.212886
26.140503, 1.224332
26.150503, 1.229655
26.160503, 1.233382
26.170504, 1.232850
26.180504, 1.228857
26.190504, 1.223799
26.200504, 1.207562
26.210505, 1.202505
26.220505, 1.180412
26.230505, 1.172959
26.240505, 1.141017
26.250505, 1.131967
26.260506, 1.092838
26.270506, 1.081925
26.280506, 1.035876
26.290506, 1.011653
26.300507, 0.956287
26.310507, 0.942446
26.320507, 0.882289
26.330507, 0.866851
26.340508, 0.799241
26.350508, 0.781140
26.360508, 0.708207
26.370508, 0.689308
26.380508, 0.589490
26.390509, 0.568994
26.400509, 0.486478
26.410509, 0.464119
26.420509, 0.374948
26.430510, 0.353121
26.440510, 0.262620
26.450510, 0.238930
26.460510, 0.148694
26.470510, 0.101846
26.480511, 0.008151
26.490511, -0.014475
26.500511, -0.104710
26.510511, -0.126005
26.520512, -0.212513
26.530512, -0.233808
26.540512, -0.316590
26.550512, -0.336288
26.560513, -0.435573
26.570513, -0.455803
26.580513, -0.531398
26.590513, -0.548700
26.600513, -0.621634
26.610514, -0.638137
26.620514, -0.704150
26.630514, -0.719854
26.640514, -0.783738
26.650515, -0.806097
26.660515, -0.854808
26.670515, -0.865722
26.680515, -0.909641
26.690516, -0.919224
26.700516, -0.956223
26.710516, -0.964741
26.720516, -0.994021
26.730516, -1.006798
26.740517, -1.028358
26.750517, -1.032085
26.760517, -1.047523
26.770517, -1.050451
26.780518, -1.058170
26.790518, -1.059767
26.800518, -1.062696
26.810518, -1.061631
26.820518, -1.056840
26.830519, -1.055242
26.840519, -1.044329
26.850519, -1.040602
26.860519, -1.022768
26.870520, -1.016646
26.880520, -0.989496
26.890520, -0.982575
26.900520, -0.944245
26.910521, -0.930936
26.920521, -0.892074
26.930521, -0.881959
26.940521, -0.834312
26.950521, -0.822600
26.960522, -0.770961
26.970522, -0.757652
26.980522, -0.702553
26.990522, -0.673273
27.000523, -0.611519
27.010523, -0.596346
27.020523, -0.530067
27.030523, -0.513298
27.040524, -0.449681
27.050524, -0.433976
27.060524, -0.363970
27.070524, -0.327504
27.080524, -0.257764
27.090525, -0.240729
27.100525, -0.169392
27.110525, -0.150227
27.120525, -0.074632
27.130526, -0.056265
27.140526, 0.014805
27.150526, 0.033970
27.160526, 0.115155
27.170527, 0.143637
27.180527, 0.212844
27.190527, 0.229613
27.200527, 0.298554
27.210527, 0.315856
27.220528, 0.381603
27.230528, 0.397573
27.240528, 0.457730
27.250528, 0.491269
27.260529, 0.552491
27.270529, 0.566865
27.280529, 0.619302
27.290529, 0.632345
27.300529, 0.684517
27.310530, 0.696761
27.320530, 0.740681
27.330530, 0.750263
27.340530, 0.795780
27.350531, 0.812284
27.360531, 0.846355
27.370531, 0.854074
27.380531, 0.884685
27.390532, 0.893469
27.400532, 0.921418
27.410532, 0.926475
27.420532, 0.945374
27.430532, 0.956554
27.440533, 0.966935
27.450533, 0.968798
27.460533, 0.977316
27.470533, 0.980244
27.480534, 0.979711
27.490534, 0.980776
27.500534, 0.979445
27.510534, 0.979179
27.520535, 0.970661
27.530535, 0.966935
27.540535, 0.949899
27.550535, 0.946439
27.560535, 0.926741
27.570536, 0.923547
27.580536, 0.895864
27.590536, 0.891073
27.600536, 0.860729
27.610537, 0.852477
27.620537, 0.808823
27.630537, 0.804830
27.640537, 0.761177
27.650537, 0.754256
27.660538, 0.706077
27.670538, 0.697027
27.680538, 0.650179
27.690538, 0.636870
27.700539, 0.579908
27.710539, 0.554886
27.720539, 0.497125
27.730539, 0.483816
27.740540, 0.419134
27.750540, 0.404494
27.760540, 0.341143
27.770540, 0.325705
27.780540, 0.256498
27.790541, 0.240793
27.800541, 0.164931
27.810541, 0.139112
27.820541, 0.071502
27.830542, 0.053401
27.840542, -0.017935
27.850542, -0.034438
27.860542, -0.102581
27.870543, -0.119616
27.880543, -0.187759
27.890543, -0.213312
27.900543, -0.288907
27.910543, -0.304080
27.920544, -0.364769
27.930544, -0.381538
27.940544, -0.448350
27.950544, -0.462990
27.960545, -0.523679
27.970545, -0.539384
27.980545, -0.607526
27.990545, -0.622166
28.000546, -0.688977
28.010546, -0.703884
28.020546, -0.758451
28.030546, -0.772558
28.040546, -0.824197
28.050547, -0.840434
28.060547, -0.892606
28.070547, -0.912037
28.080547, -0.959683
28.090548, -0.975921
28.100548, -1.015848
28.110548, -1.024365
28.120548, -1.062696
28.130548, -1.070149
28.140549, -1.099428
28.150549, -1.104486
28.160549, -1.132435
28.170549, -1.138557
28.180550, -1.156391
28.190550, -1.159053
28.200550, -1.170765
28.210550, -1.171297
28.220551, -1.175024
28.230551, -1.173427
28.240551, -1.172362
28.250551, -1.169700
28.260551, -1.156391
28.270552, -1.151334
28.280552, -1.130838
28.290552, -1.124449
28.300552, -1.099695
28.310553, -1.091177
28.320553, -1.058437
28.330553, -1.049387
28.340553, -1.012920
28.350554, -0.994021
28.360554, -0.950633
28.370554, -0.932533
28.380554, -0.880095
28.390554, -0.863858
28.400555, -0.807960
28.410555, -0.797047
28.420555, -0.733962
28.430555, -0.716660
28.440556, -0.651712
28.450556, -0.623231
28.460556, -0.552693
28.470556, -0.521550
28.480556, -0.446753
28.490557, -0.425192
28.500557, -0.348798
28.510557, -0.326173
28.520557, -0.247117
28.530558, -0.224225
28.540558, -0.141975
28.550558, -0.097257
28.560558, -0.011014
28.570559, 0.012143
28.580559, 0.099451
28.590559, 0.121544
28.600559, 0.206988
28.610559, 0.230146
28.620560, 0.316921
28.630560, 0.350726
28.640560, 0.434573
28.650560, 0.455069
28.660561, 0.544772
28.670561, 0.564469
28.680561, 0.640064
28.690561, 0.658697
28.700562, 0.733760
28.710562, 0.751860
28.720562, 0.819470
28.730562, 0.845290
28.740562, 0.912368
28.750563, 0.935791
28.760563, 0.994618
28.770563, 1.009790
28.780563, 1.065156
28.790564, 1.076601
28.800564, 1.128507
28.810564, 1.141017
28.820564, 1.189462
28.830564, 1.204102
28.840565, 1.239238
28.850565, 1.252547
28.860565, 1.282093
28.870565, 1.287949
28.880566, 1.310308
28.890566, 1.312438
28.900566, 1.324150
28.910566, 1.326545
28.920567, 1.328408
28.930567, 1.326013
28.940567, 1.318560
28.950567, 1.314301
28.960567, 1.297265
28.970568, 1.291942
28.980568, 1.265856
28.990568, 1.257338
29.000568, 1.223267
29.010569, 1.208361
29.020569, 1.162578
29.030569, 1.142614
29.040569, 1.090443
29.050570, 1.076335
29.060570, 1.013783
29.070570, 0.998344
29.080570, 0.928871
29.090570, 0.909706
29.100571, 0.831715
29.110571, 0.801104
29.120571, 0.705013
29.130571, 0.682121
29.140572, 0.591619
29.150572, 0.568462
29.160572, 0.472370
29.170572, 0.447882
29.180573, 0.348064
29.190573, 0.309201
29.200573, 0.206189
29.210573, 0.165996
29.220573, 0.061121
29.230574, 0.034503
29.240574, -0.066646
29.250574, -0.092200
29.260574, -0.193348
29.270575, -0.219168
29.280575, -0.330165
29.290575, -0.355186
29.300575, -0.451278
29.310575, -0.488543
29.320576, -0.579843
29.330576, -0.600871
29.340576, -0.688977
29.350576, -0.710272
29.360577, -0.795982
29.370577, -0.823133
29.380577, -0.899527
29.390577, -0.926411
29.400578, -0.998013
29.410578, -1.013452
29.420578, -1.070947
29.430578, -1.085055
29.440578, -1.141751
29.450579, -1.154262
29.460579, -1.196585
29.470579, -1.213620
29.480579, -1.251684
29.490580, -1.261267
29.500580, -1.286554
29.510580, -1.293208
29.520580, -1.307848
29.530581, -1.309978
29.540581, -1.318229
29.550581, -1.318762
29.560581, -1.314503
29.570581, -1.310776
29.580582, -1.297467
29.590582, -1.290546
29.600582, -1.266324
29.610582, -1.257540
29.620583, -1.223735
29.630583, -1.213886
29.640583, -1.170233
29.650583, -1.152132
29.660583, -1.098098
29.670584, -1.074940
29.680584, -1.011589
29.690584, -0.996683
29.700584, -0.925080
29.710585, -0.908044
29.720585, -0.833780
29.730585, -0.813284
29.740585, -0.732099
29.750586, -0.700956
29.760586, -0.610188
29.770586, -0.574786
29.780586, -0.484817
29.790586, -0.460328
29.800587, -0.359179
29.810587, -0.334957
29.820587, -0.238333
29.830587, -0.214377
29.840588, -0.112163
29.850588, -0.074099
29.860588, 0.025719
29.870588, 0.062185
29.880589, 0.159874
29.890589, 0.183830
29.900589, 0.281252
29.910589, 0.305475
29.920589, 0.402099
29.930590, 0.436968
29.940590, 0.527470
29.950590, 0.549297
29.960590, 0.644856
29.970591, 0.664819
29.980591, 0.742810
29.990591, 0.762508
30.000591, 0.834909
30.010592, 0.860995
30.020592, 0.926209
30.030592, 0.941381
30.040592, 0.999143
30.050592, 1.019905
30.060593, 1.067285
30.070593, 1.078465
30.080593, 1.119457
30.090593, 1.129305
30.100594, 1.164441
30.110594, 1.171362
30.120594, 1.192922
30.130594, 1.200376
30.140594, 1.211289
30.150595, 1.214217
30.160595, 1.216612
30.170595, 1.216879
30.180595, 1.211555
30.190596, 1.209159
30.200596, 1.192922
30.210596, 1.186002
30.220596, 1.162578
30.230597, 1.156189
30.240597, 1.126643
30.250597, 1.117859
30.260597, 1.080594
30.270597, 1.070745
30.280598, 1.021236
30.290598, 1.010056
30.300598, 0.960280
30.310598, 0.939784
30.320599, 0.883088
30.330599, 0.868182
30.340599, 0.804830
30.350599, 0.788860
30.360600, 0.718322
30.370600, 0.690373
30.380600, 0.613446
30.390600, 0.583368
30.400600, 0.500586
30.410601, 0.480356
30.420601, 0.394912
30.430601, 0.373617
30.440601, 0.286310
30.450602, 0.255167
30.460602, 0.168658
30.470602, 0.146831
30.480602, 0.058725
30.490602, 0.025985
30.500603, -0.063984
30.510603, -0.085279
30.520603, -0.171255
30.530603, -0.191219
30.540604, -0.281987
30.550604, -0.301152
30.560604, -0.378610
30.570604, -0.406293
30.580605, -0.480558
30.590605, -0.499190
30.600605, -0.567865
30.610605, -0.583304
30.620605, -0.647719
30.630606, -0.669812
30.640606, -0.724379
30.650606, -0.744609
30.660606, -0.795450
30.670607, -0.807162
30.680607, -0.853211
30.690607, -0.864125
30.700607, -0.905915
30.710608, -0.920022
30.720608, -0.952230
30.730608, -0.963942
30.740608, -0.989496
30.750608, -0.995086
30.760609, -1.013452
30.770609, -1.017711
30.780609, -1.028624
30.790609, -1.032351
30.800610, -1.035279
30.810610, -1.035279
30.820610, -1.033416
30.830610, -1.032085
30.840611, -1.021970
30.850611, -1.019574
30.860611, -1.001474
30.870611, -0.995884
30.880611, -0.970597
30.890612, -0.963676
30.900612, -0.931468
30.910612, -0.918692
30.920612, -0.879563
30.930613, -0.868383
30.940613, -0.827125
30.950613, -0.815946
30.960613, -0.768299
30.970613, -0.752329
30.980614, -0.698028
30.990614, -0.676733
31.000614, -0.618439
31.010614, -0.603267
31.020615, -0.544973
31.030615, -0.530067
31.040615, -0.467249
31.050615, -0.441695
31.060616, -0.375682
31.070616, -0.358647
31.080616, -0.290238
31.090616, -0.263886
31.100616, -0.195744
31.110617, -0.178442
31.120617, -0.104976
31.130617, -0.086876
31.140617, -0.007288
31.150618, 0.010014
31.160618, 0.079753
31.170618, 0.106371
31.180618, 0.175579
31.190619, 0.192614
31.200619, 0.259692
31.210619, 0.275663
31.220619, 0.337949
31.230619, 0.361373
31.240620, 0.423127
31.250620, 0.446285
31.260620, 0.504578
31.270620, 0.518420
31.280621, 0.571656
31.290621, 0.585763
31.300621, 0.638467
31.310621, 0.657366
31.320621, 0.703416
31.330622, 0.714063
31.340622, 0.760112
31.350622, 0.769961
31.360622, 0.806694
31.370623, 0.815744
31.380623, 0.844491
31.390623, 0.855139
31.400623, 0.882023
31.410624, 0.888145
31.420624, 0.907576
31.430624, 0.914497
31.440624, 0.929669
31.450624, 0.935259
31.460625, 0.944842
31.470625, 0.947237
31.480625, 0.952827
31.490625, 0.957618
31.500626, 0.952295
31.510626, 0.951762
31.520626, 0.945906
31.530626, 0.943511
31.540627, 0.931533
31.550627, 0.929669
31.560627, 0.911569
31.570627, 0.905181
31.580627, 0.882289
31.590628, 0.878829
31.600628, 0.847952
31.610628, 0.840233
31.620628, 0.807492
31.630629, 0.801370
31.640629, 0.761443
31.650629, 0.750263
31.660629, 0.707408
31.670630, 0.700221
31.680630, 0.651776
31.690630, 0.636870
31.700630, 0.584433
31.710630, 0.572454
31.720631, 0.517355
31.730631, 0.505111
31.740631, 0.444688
31.750631, 0.424458
31.760632, 0.363502
31.770632, 0.340345
31.780632, 0.276727
31.790632, 0.261289
31.800632, 0.195010
31.810633, 0.177974
31.820633, 0.112760
31.830633, 0.088271
31.840633, 0.017201
31.850634, -0.000367
31.860634, -0.068509
31.870634, -0.092732
31.880634, -0.162205
31.890635, -0.179773
31.900635, -0.244455
31.910635, -0.267879
31.920635, -0.334424
31.930635, -0.349863
31.940636, -0.412415
31.950636, -0.436904
31.960636, -0.500787
31.970636, -0.515427
31.980637, -0.577714
31.990637, -0.593418
32.000637, -0.650913
32.010635, -0.670877
32.020634, -0.728106
32.030632, -0.740084
32.040630, -0.791723
32.050629, -0.806363
32.060627, -0.866254
32.070625, -0.878232
32.080624, -0.922951
32.090622, -0.938655
32.100620, -0.983107
32.110619, -0.991625
32.120617, -1.026229
32.130615, -1.039006
32.140614, -1.069882
32.150612, -1.076537
32.160610, -1.098364
32.170609, -1.106349
32.180607, -1.126313
32.190605, -1.130572
32.200603, -1.142017
32.210602, -1.142284
32.220600, -1.151866
32.230598, -1.151334
32.240597, -1.149204
32.250595, -1.147341
32.260593, -1.140420
32.270592, -1.137226
32.280590, -1.120457
32.290588, -1.114867
32.300587, -1.092242
32.310585, -1.085853
32.320583, -1.055775
32.330582, -1.046725
32.340580, -1.014251
32.350578, -0.998546
32.360577, -0.954360
32.370575, -0.942382
32.380573, -0.897131
32.390572, -0.876103
32.400570, -0.815147
32.410568, -0.802903
32.420567, -0.749933
32.430565, -0.726243
32.440563, -0.660762
32.450562, -0.642928
32.460560, -0.574520
32.470558, -0.544707
32.480556, -0.474968
32.490555, -0.454206
32.500553, -0.376215
32.510551, -0.355719
32.520550, -0.274267
32.530548, -0.241527
32.540546, -0.160874
32.550545, -0.139580
32.560543, -0.050675
32.570541, -0.019798
32.580540, 0.060855
32.590538, 0.082681
32.600536, 0.172118
32.610535, 0.204326
32.620533, 0.289770
32.630531, 0.310000
32.640530, 0.393315
32.650528, 0.423925
32.660526, 0.503514
32.670525, 0.523477
32.680523, 0.601734
32.690521, 0.621166
32.700520, 0.694632
32.710518, 0.723113
32.720516, 0.796313
32.730515, 0.813348
32.740513, 0.883088
32.750511, 0.909173
32.760509, 0.975452
32.770508, 0.990891
32.780506, 1.050782
32.790504, 1.073141
32.800503, 1.122384
32.810501, 1.135427
32.820499, 1.180146
32.830498, 1.189462
32.840496, 1.223799
32.850494, 1.234979
32.860493, 1.264259
32.870491, 1.270115
32.880489, 1.290078
32.890488, 1.295934
32.900486, 1.307913
32.910484, 1.309243
32.920483, 1.314567
32.930481, 1.313502
32.940479, 1.307380
32.950478, 1.305783
32.960476, 1.291409
32.970474, 1.287150
32.980473, 1.263460
32.990471, 1.253612
33.000469, 1.217411
33.010468, 1.207562
33.020466, 1.163909
33.030464, 1.144744
33.040462, 1.093903
33.050461, 1.080062
33.060459, 1.020703
33.070457, 1.004999
33.080456, 0.928871
33.090454, 0.910771
33.100452, 0.834110
33.110451, 0.814945
33.120449, 0.724178
33.130447, 0.703149
33.140446, 0.616907
33.150444, 0.594015
33.160442, 0.501118
33.170441, 0.466781
33.180439, 0.370423
33.190437, 0.346733
33.200436, 0.246116
33.210434, 0.206722
33.220432, 0.103443
33.230431, 0.077624
33.240429, -0.028848
33.250427, -0.055200
33.260426, -0.157414
33.270424, -0.193881
33.280422, -0.292900
33.290421, -0.317921
33.300419, -0.415343
33.310417, -0.451544
33.320415, -0.544441
33.330414, -0.566268
33.340412, -0.653309
33.350410, -0.675136
33.360409, -0.773623
33.370407, -0.793586
33.380405, -0.863326
33.390404, -0.881959
33.400402, -0.955425
33.410400, -0.979381
33.420399, -1.040336
33.430397, -1.056307
33.440395, -1.113270
33.450394, -1.130838
33.460392, -1.178484
33.470390, -1.189664
33.480389, -1.225066
33.490387, -1.236512
33.500385, -1.268187
33.510384, -1.273777
33.520382, -1.291079
33.530380, -1.295604
33.540379, -1.305453
33.550377, -1.304122
33.560375, -1.301726
33.570374, -1.300395
33.580372, -1.289748
33.590370, -1.282827
33.600368, -1.262864
33.610367, -1.257008
33.620365, -1.224534
33.630363, -1.214951
33.640362, -1.167305
33.650360, -1.155859
33.660358, -1.104220
33.670357, -1.090645
33.680355, -1.033416
33.690353, -1.009992
33.700352, -0.942648
33.710350, -0.925346
33.720348, -0.852146
33.730347, -0.820205
33.740345, -0.741149
33.750343, -0.721185
33.760342, -0.634676
33.770340, -0.600871
33.780338, -0.511168
33.790337, -0.489075
33.800335, -0.391919
33.810333, -0.367431
33.820332, -0.271606
33.830330, -0.235671
33.840328, -0.132659
33.850327, -0.107106
33.860325, -0.011281
33.870323, 0.025985
33.880322, 0.125270
33.890320, 0.149759
33.900318, 0.246116
33.910316, 0.282583
33.920315, 0.375214
33.930313, 0.396775
33.940311, 0.487543
33.950310, 0.509902
33.960308, 0.596677
33.970306, 0.628352
33.980305, 0.711401
33.990303, 0.731364
34.000301, 0.807226
34.010300, 0.833046
34.020298, 0.900656
34.030296, 0.917425
34.040295, 0.976251
34.050293, 0.996481
34.060291, 1.046523
34.070290, 1.057969
34.080288, 1.100291
34.090286, 1.110140
34.100285, 1.150333
34.110283, 1.156456
34.120281, 1.182541
34.130280, 1.188397
34.140278, 1.204368
34.150276, 1.208627
34.160275, 1.215281
34.170273, 1.215015
34.180271, 1.214217
34.190269, 1.211821
34.200268, 1.200375
34.210266, 1.196915
34.220264, 1.177750
34.230263, 1.171894
34.240261, 1.143679
34.250259, 1.131967
34.260258, 1.096565
34.270256, 1.086450
34.280254, 1.042264
34.290253, 1.024962
34.300251, 0.975453
34.310249, 0.961877
34.320248, 0.905979
34.330246, 0.892138
34.340244, 0.830384
34.350243, 0.806161
34.360241, 0.738551
34.370239, 0.721782
34.380238, 0.645920
34.390236, 0.617173
34.400234, 0.535721
34.410233, 0.515758
34.420231, 0.428184
34.430229, 0.398638
34.440228, 0.307870
34.450226, 0.286842
34.460224, 0.199801
34.470222, 0.167593
34.480221, 0.078422
34.490219, 0.056329
34.500217, -0.034438
34.510216, -0.055999
34.520214, -0.144105
34.530212, -0.176313
34.540211, -0.257764
34.550209, -0.278260
34.560207, -0.354388
34.570206, -0.383135
34.580204, -0.457134
34.590202, -0.475500
34.600201, -0.547369
34.610199, -0.564671
34.620197, -0.627756
34.630196, -0.649849
34.640194, -0.707876
34.650192, -0.721451
34.660191, -0.772026
34.670189, -0.790126
34.680187, -0.836974
34.690186, -0.848154
34.700184, -0.890476
34.710182, -0.903785
34.720181, -0.939188
34.730179, -0.947705
34.740177, -0.974856
34.750175, -0.983906
34.760174, -1.005200
34.770172, -1.009193
34.780170, -1.021970
34.790169, -1.025696
34.800167, -1.031020
34.810165, -1.032085
34.820164, -1.031819
34.830162, -1.030754
34.840160, -1.021704
34.850159, -1.016646
34.860157, -1.002539
34.870155, -0.997481
34.880154, -0.976985
34.890152, -0.971129
34.900150, -0.936792
34.910149, -0.927209
34.920147, -0.891807
34.930145, -0.877434
34.940144, -0.836442
34.950142, -0.822866
34.960140, -0.786400
34.970139, -0.770961
34.980137, -0.718790
34.990135, -0.697761
35.000134, -0.641597
35.010132, -0.621634
35.020130, -0.563872
35.030128, -0.548966
35.040127, -0.490140
35.050125, -0.474436
35.060123, -0.408689
35.070122, -0.384200
35.080120, -0.316856
35.090118, -0.291835
35.100117, -0.226089
35.110115, -0.207456
35.120113, -0.136652
35.130112, -0.118285
35.140110, -0.047215
35.150108, -0.020597
35.160107, 0.048610
35.170105, 0.066444
35.180103, 0.138047
35.190102, 0.163600
35.200100, 0.230944
35.210098, 0.246915
35.220097, 0.310000
35.230095, 0.325705
35.240093, 0.389854
35.250092, 0.413012
35.260090, 0.471838
35.270088, 0.492334
35.280087, 0.546901
35.290085, 0.560210
35.300083, 0.613979
35.310081, 0.626755
35.320080, 0.673071
35.330078, 0.684250
35.340076, 0.731098
35.350075, 0.741746
35.360073, 0.782471
35.370071, 0.795780
35.380070, 0.826391
35.390068, 0.834643
35.400066, 0.864721
35.410065, 0.871908
35.420063, 0.893735
35.430061, 0.901454
35.440060, 0.920087
35.450058, 0.924878
35.460056, 0.936590
35.470055, 0.941381
35.480053, 0.949101
35.490051, 0.950431
35.500050, 0.950431
35.510048, 0.950165
35.520046, 0.948036
35.530045, 0.946705
35.540043, 0.934993
35.550041, 0.933662
35.560040, 0.918756
35.570038, 0.916094
35.580036, 0.893735
35.590034, 0.887347
35.600033, 0.865786
35.610031, 0.858333
35.620029, 0.830384
35.630028, 0.818406
35.640026, 0.786730
35.650024, 0.770493
35.660023, 0.732163
35.670021, 0.720451
35.680019, 0.679193
35.690018, 0.667747
35.700016, 0.619302
35.710014, 0.599339
35.720013, 0.549563
35.730011, 0.535189
35.740009, 0.470773
35.750008, 0.399703
35.760006, 0.382401
35.770004, 0.318784
35.780003, 0.302813
35.790001, 0.239994
35.809998, 0.215506
35.819996, 0.150824
35.829994, 0.134054
35.839993, 0.058459
35.849991, 0.041423
35.859989, -0.026187
35.869987, -0.043222
35.879986, -0.108437
35.889984, -0.126537
35.899982, -0.194413
35.909981, -0.219168
35.919979, -0.282253
35.929977, -0.298224
35.939976, -0.371690
35.949974, -0.387394
35.959972, -0.447817
35.969971, -0.464853
35.979969, -0.527672
35.989967, -0.548966
35.999966, -0.612583
36.009964, -0.628022
36.019962, -0.685783
36.029961, -0.705481
36.039959, -0.765904
36.049957, -0.780544
36.059956, -0.827392
36.069954, -0.843629
36.079952, -0.897131
36.089951, -0.914167
36.099949, -0.955425
36.109947, -0.966338
36.119946, -1.006798
36.129944, -1.019042
36.139942, -1.050984
36.149940, -1.057904
36.159939, -1.087717
36.169937, -1.092508
36.179935, -1.114601
36.189934, -1.119392
36.199932, -1.136694
36.209930, -1.138823
36.219929, -1.146543
36.229927, -1.146543
36.239925, -1.149204
36.249924, -1.148140
36.259922, -1.144679
36.269920, -1.139888
36.279919, -1.129241
36.289917, -1.124982
36.299915, -1.105284
36.309914, -1.095436
36.319912, -1.073609
36.329910, -1.065890
36.339909, -1.032351
36.349907, -1.023035
36.359905, -0.987366
36.369904, -0.970597
36.379902, -0.926411
36.389900, -0.914167
36.399899, -0.864923
36.409897, -0.843629
36.419895, -0.790925
36.429893, -0.775486
36.439892, -0.713200
36.449890, -0.697761
36.459888, -0.631748
36.469887, -0.606727
36.479885, -0.534060
36.489883, -0.507176
36.499882, -0.430516
36.509880, -0.414012
36.519878, -0.333093
36.529877, -0.315525
36.539875, -0.231945
36.549873, -0.211981
36.559872, -0.127335
36.569870, -0.097257
36.579868, -0.008619
36.589867, 0.024654
36.599865, 0.107170
36.609863, 0.127932
36.619862, 0.217103
36.629860, 0.238663
36.639858, 0.323575
36.649857, 0.344603
36.659855, 0.438832
36.669853, 0.458795
36.679852, 0.545570
36.689850, 0.564469
36.699848, 0.641662
36.709846, 0.659229
36.719845, 0.730300
36.729843, 0.748400
36.739841, 0.818672
36.749840, 0.843427
36.759838, 0.908375
36.769836, 0.933130
36.779835, 0.995416
36.789833, 1.009790
36.799831, 1.067285
36.809830, 1.080594
36.819828, 1.130370
36.829826, 1.141816
36.839825, 1.186268
36.849823, 1.201440
36.859821, 1.234713
36.869820, 1.246957
36.879818, 1.271978
36.889816, 1.277568
36.899815, 1.293273
36.909813, 1.296467
36.919811, 1.305517
36.929810, 1.307646
36.939808, 1.306582
36.949806, 1.305517
36.959805, 1.296467
36.969803, 1.292740
36.979801, 1.275439
36.989799, 1.270381
36.999798, 1.245360
37.009796, 1.237641
37.019794, 1.204102
37.029793, 1.189196
37.039791, 1.145808
37.049789, 1.128240
37.059788, 1.076335
37.069786, 1.061961
37.079784, 1.001804
37.089783, 0.985035
37.099781, 0.917159
37.109779, 0.898526
37.119778, 0.821600
37.129776, 0.790989
37.139774, 0.707408
