t, uk
4.930018, 0.001628
4.940018, 0.000829
4.950018, 0.000031
4.960019, 0.000829
4.970019, 0.000563
4.980019, 0.000297
4.990019, -0.000235
5.000020, 0.000829
5.010020, -0.000235
5.020020, 0.000563
5.030020, -0.000235
5.040020, -0.000501
5.050021, 0.000031
5.060021, 0.000031
5.070021, -0.000235
5.080021, -0.000501
5.090022, 0.000297
5.100022, 0.000563
5.110022, 0.001628
5.120022, 0.000297
5.130023, 0.001096
5.140023, 0.000297
5.150023, 0.001096
5.160023, 0.001362
5.170023, 0.001096
5.180024, 0.001096
5.190024, 0.001628
5.200024, -0.000235
5.210024, -0.000235
5.220025, 0.000829
5.230025, 0.001894
5.240025, 0.001628
5.250025, -0.000768
5.260026, -0.000235
5.270026, 0.000563
5.280026, 0.001096
5.290026, 0.000563
5.300026, 0.000829
5.310027, -0.000768
5.320027, -0.000501
5.330027, -0.000768
5.340027, 0.000829
5.350028, -0.000768
5.360028, -0.000235
5.370028, 0.000031
5.380028, 0.000297
5.390028, 0.000031
5.400029, 0.000563
5.410029, 0.000031
5.420029, 0.000031
5.430029, 0.000829
5.440030, 0.000563
5.450030, -0.001034
5.460030, -0.000501
5.470030, -0.000768
5.480031, 0.000297
5.490031, 0.000031
5.500031, 0.001096
5.510031, -0.001034
5.520031, -0.000501
5.530032, -0.000768
5.540032, 0.000297
5.550032, 0.000297
5.560032, 0.000031
5.570033, -0.000768
5.580033, 0.000829
5.590033, -0.000501
5.600033, 0.001362
5.610034, -0.000768
5.620034, 0.000563
5.630034, 0.000031
5.640034, 0.000563
5.650034, 0.000297
5.660035, 0.001096
5.670035, -0.000501
5.680035, 0.001096
5.690035, 0.000829
5.700036, 0.001096
5.710036, 0.000563
5.720036, 0.000031
5.730036, 0.000563
5.740036, -0.000235
5.750037, 0.001362
5.760037, 0.000829
5.770037, 0.000563
5.780037, 0.000297
5.790038, 0.000297
5.800038, 0.000031
5.810038, -0.000235
5.820038, 0.000031
5.830039, -0.000235
5.840039, 0.000031
5.850039, -0.000501
5.860039, 0.001362
5.870039, -0.000235
5.880040, 0.000563
5.890040, 0.000031
5.900040, 0.000297
5.910040, 0.000031
5.920041, 0.000031
5.930041, 0.000563
5.940041, 0.001362
5.950041, 0.000563
5.960042, -0.000235
5.970042, 0.000563
5.980042, 0.000031
5.990042, -0.000235
6.000042, 0.000297
6.010043, 0.000031
6.020043, 0.000031
6.030043, 0.000563
6.040043, 0.000563
6.050044, 0.000297
6.060044, 0.000297
6.070044, 0.000563
6.080044, 0.000031
6.090044, 0.001096
6.100045, 0.001096
6.110045, 0.000829
6.120045, 0.000297
6.130045, 0.000031
6.140046, 0.000031
6.150046, 0.000031
6.160046, 0.000297
6.170046, 0.000031
6.180047, 0.000563
6.190047, 0.001096
6.200047, 0.001096
6.210047, 0.000563
6.220047, 0.000297
6.230048, -0.000235
6.240048, -0.000501
6.250048, 0.001362
6.260048, 0.000829
6.270049, 0.000297
6.280049, 0.000031
6.290049, 0.000563
6.300049, -0.000235
6.310050, 0.000031
6.320050, -0.000235
6.330050, 0.000297
6.340050, -0.000235
6.350050, 0.001362
6.360051, 0.000563
6.370051, -0.000501
6.380051, 0.000829
6.390051, -0.000501
6.400052, 0.000297
6.410052, -0.000235
6.420052, 0.000031
6.430052, 0.000829
6.440053, 0.000829
6.450053, 0.000563
6.460053, 0.000563
6.470053, 0.000563
6.480053, 0.000297
6.490054, -0.000501
6.500054, -0.001034
6.510054, 0.000563
6.520054, 0.001096
6.530055, -0.000235
6.540055, 0.000297
6.550055, 0.000829
6.560055, 0.000829
6.570055, -0.000501
6.580056, 0.000031
6.590056, 0.000297
6.600056, 0.000031
6.610056, 0.000297
6.620057, 0.000031
6.630057, 0.000297
6.640057, 0.001096
6.650057, 0.000031
6.660058, 0.000563
6.670058, 0.000563
6.680058, 0.000829
6.690058, 0.000563
6.700058, 0.000297
6.710059, 0.000297
6.720059, -0.000501
6.730059, -0.000501
6.740059, 0.000297
6.750060, 0.000297
6.760060, 0.000563
6.770060, 0.000031
6.780060, -0.000501
6.790061, 0.000297
6.800061, 0.000829
6.810061, -0.001034
6.820061, -0.000768
6.830061, 0.001096
6.840062, 0.000829
6.850062, -0.000235
6.860062, -0.000235
6.870062, 0.000829
6.880063, 0.000297
6.890063, 0.000297
6.900063, -0.000235
6.910063, 0.001096
6.920063, 0.000297
6.930064, 0.001096
6.940064, 0.001096
6.950064, -0.000235
6.960064, 0.000031
6.970065, 0.001096
6.980065, 0.000297
6.990065, -0.000235
7.000065, -0.000501
7.010066, 0.001096
7.020066, 0.001096
7.030066, 0.000829
7.040066, -0.000501
7.050066, -0.000235
7.060067, 0.001628
7.070067, 0.000031
7.080067, 0.000563
7.090067, 0.001096
7.100068, 0.000829
7.110068, -0.000235
7.120068, -0.000501
7.130068, 0.001362
7.140069, 0.001362
7.150069, -0.000235
7.160069, -0.000768
7.170069, -0.000235
7.180069, 0.000563
7.190070, 0.001362
7.200070, 0.000031
7.210070, 0.000031
7.220070, 0.000031
7.230071, 0.000563
7.240071, 0.000829
7.250071, 0.001096
7.260071, 0.000297
7.270072, -0.000235
7.280072, 0.000297
7.290072, 0.001362
7.300072, 0.001096
7.310072, 0.000563
7.320073, 0.000829
7.330073, 0.000297
7.340073, 0.000031
7.350073, 0.000563
7.360074, -0.000235
7.370074, 0.000031
7.380074, 0.000829
7.390074, 0.000031
7.400074, 0.000563
7.410075, 0.001096
7.420075, -0.000235
7.430075, 0.000563
7.440075, -0.000235
7.450076, 0.001096
7.460076, 0.000563
7.470076, 0.000031
7.480076, 0.000829
7.490077, 0.000829
7.500077, 0.000031
7.510077, -0.000235
7.520077, 0.000563
7.530077, 0.000031
7.540078, -0.000235
7.550078, -0.000501
7.560078, -0.000235
7.570078, 0.000563
7.580079, 0.000297
7.590079, -0.000501
7.600079, -0.000501
7.610079, 0.000829
7.620080, 0.000829
7.630080, 0.000297
7.640080, 0.000297
7.650080, 0.000031
7.660080, 0.000563
7.670081, 0.000829
7.680081, 0.000829
7.690081, 0.001096
7.700081, 0.000031
7.710082, 0.000297
7.720082, 0.000829
7.730082, 0.001362
7.740082, 0.001096
7.750082, 0.000297
7.760083, 0.000031
7.770083, 0.000563
7.780083, 0.001362
7.790083, 0.000031
7.800084, 0.000031
7.810084, 0.000297
7.820084, 0.000563
7.830084, 0.000297
7.840085, 0.000031
7.850085, 0.000031
7.860085, 0.000563
7.870085, 0.000031
7.880085, -0.000501
7.890086, 0.000031
7.900086, 0.001362
7.910086, -0.000768
7.920086, -0.000768
7.930087, 0.000829
7.940087, 0.000563
7.950087, 0.000563
7.960087, -0.000501
7.970088, 0.000563
7.980088, 0.000829
7.990088, -0.000501
8.000088, 0.000563
8.010088, 0.000563
8.020088, 0.000563
8.030088, -0.000235
8.040089, -0.000768
8.050089, 0.000563
8.060089, 0.000297
8.070089, -0.000501
8.080090, -0.000235
8.090090, 0.000031
8.100090, 0.000297
8.110090, 0.000031
8.120090, 0.000297
8.130091, 0.001096
8.140091, 0.000297
8.150091, 0.000829
8.160091, -0.000235
8.170092, 0.001628
8.180092, 0.001894
8.190092, 0.000297
8.200092, 0.000297
8.210093, 0.000563
