t, phi
11.700172, -0.104290
11.710173, -0.101115
11.720173, -0.097918
11.730173, -0.094300
11.740173, -0.090616
11.750174, -0.086535
11.760174, -0.082415
11.770174, -0.078024
11.780174, -0.073594
11.790174, -0.068848
11.800175, -0.064063
11.810175, -0.059046
11.820175, -0.053977
11.830175, -0.048710
11.840176, -0.043438
11.850176, -0.037996
11.860176, -0.032533
11.870176, -0.026986
11.880177, -0.021470
11.890177, -0.015865
11.900177, -0.010189
11.910177, -0.004551
11.920177, 0.001133
11.930178, 0.006795
11.940178, 0.012423
11.950178, 0.017967
11.960178, 0.023470
11.970179, 0.028897
11.980179, 0.034248
11.990179, 0.039486
12.000179, 0.044662
12.010180, 0.049638
12.020180, 0.054528
12.030180, 0.059264
12.040180, 0.063902
12.050180, 0.068247
12.060181, 0.072576
12.070181, 0.076589
12.080181, 0.080528
12.090181, 0.084217
12.100182, 0.087731
12.110182, 0.090992
12.120182, 0.094013
12.130182, 0.096726
12.140182, 0.099365
12.150183, 0.101613
12.160183, 0.103770
12.170183, 0.105531
12.180183, 0.107106
12.190184, 0.108348
12.200184, 0.109496
12.210184, 0.110241
12.220184, 0.110779
12.230185, 0.110954
12.240185, 0.111022
12.250185, 0.110708
12.260185, 0.110268
12.270185, 0.109440
12.280186, 0.108404
12.290186, 0.107073
12.300186, 0.105580
12.310186, 0.103721
12.320187, 0.101784
12.330187, 0.099501
12.340187, 0.097137
12.350187, 0.094407
12.360188, 0.091599
12.370188, 0.088468
12.380188, 0.085247
12.390188, 0.081710
12.400188, 0.078082
12.410189, 0.074228
12.420189, 0.070372
12.430189, 0.066264
12.440189, 0.062104
12.450190, 0.057739
12.460190, 0.053341
12.470190, 0.048747
12.480190, 0.044139
12.490191, 0.039361
12.500191, 0.034567
12.510191, 0.029655
12.520191, 0.024784
12.530191, 0.019836
12.540192, 0.014929
12.550192, 0.009901
12.560192, 0.004913
12.570192, -0.000032
12.580193, -0.004945
12.590193, -0.009825
12.600193, -0.014681
12.610193, -0.019465
12.620193, -0.024201
12.630194, -0.028788
12.640194, -0.033373
12.650194, -0.037753
12.660194, -0.042072
12.670195, -0.046241
12.680195, -0.050258
12.690195, -0.054090
12.700195, -0.057852
12.710196, -0.061343
