t, ur
6.120045, -0.661865
6.130045, -0.786255
6.140046, 0.192383
6.150046, -0.945068
6.160046, -0.461182
6.170046, -1.591309
6.180047, -0.594482
6.190047, -1.203857
6.200047, -1.228027
6.210047, -1.316650
6.220047, -1.348877
6.230048, -1.425903
6.240048, -1.453003
6.250048, -1.518433
6.260048, -1.534180
6.270049, -1.588257
6.280049, -1.090210
6.290049, -1.642212
6.300049, -1.655273
6.310050, -1.684814
6.320050, -1.692017
6.330050, -1.707764
6.340050, -1.198730
6.350050, -1.709839
6.360051, -0.686035
6.370051, -1.698730
6.380051, -1.180908
6.390051, -1.665405
6.400052, -1.141479
6.410052, -1.609009
6.420052, -1.078125
6.430052, -1.528809
6.440053, -1.001221
6.450053, -0.929688
6.460053, -0.897949
6.470053, -1.841797
6.480053, -0.791992
6.490054, -0.682373
6.500054, -0.644287
6.510054, -1.545044
6.520054, -0.985352
6.530055, -1.367188
6.540055, -0.303345
6.550055, -0.671753
6.560055, -0.630981
6.570055, -0.477417
6.580056, 0.072510
6.590056, -0.283081
6.600056, 0.290771
6.610056, -0.040649
6.620057, 0.511475
6.630057, 0.162720
6.640057, 0.202637
6.650057, 0.865967
6.660058, 0.905151
6.670058, 0.547119
6.680058, 1.106323
6.690058, 0.727539
6.700058, 0.769897
6.710059, 0.892578
6.720059, 0.917358
6.730059, 1.542358
6.740059, 1.057861
6.750060, 1.151001
6.760060, 1.172119
6.770060, 1.785889
6.780060, 1.802124
6.790061, 1.379150
6.800061, 1.915527
6.810061, 0.959473
6.820061, 1.488892
6.830061, 1.550049
6.840062, 1.561523
6.850062, 1.614258
6.860062, 2.138062
6.870062, 2.173218
6.880063, 1.679688
6.890063, 1.708740
6.900063, 2.224609
6.910063, 2.242676
6.920063, 2.246216
6.930064, 2.250977
6.940064, 1.228638
6.950064, 1.736084
6.960064, 1.733154
6.970065, 1.715576
6.980065, 2.219604
6.990065, 1.681030
7.000065, 2.184448
7.010066, 1.635254
7.020066, 2.136475
7.030066, 2.089966
7.040066, 1.566284
7.050066, 1.510986
7.060067, 1.495972
7.070067, 1.422852
7.080067, 1.908081
