t, uk
10.760151, 0.000563
10.770151, -0.000768
10.780151, 0.000297
10.790152, 0.000297
10.800152, 0.000031
10.810152, 0.000297
10.820152, 0.000297
10.830153, 0.000031
10.840153, 0.000031
10.850153, 0.000031
10.860153, 0.001628
10.870153, 0.000031
10.880154, -0.000501
10.890154, 0.000563
10.900154, 0.000563
10.910154, 0.000829
10.920155, 0.001096
10.930155, 0.000563
10.940155, 0.001096
10.950155, 0.001628
10.960155, 0.000297
10.970156, 0.001096
10.980156, 0.000563
10.990156, 0.000297
11.000156, 0.000031
11.010157, 0.000563
11.020157, 0.001362
11.030157, -0.000235
11.040157, -0.000235
11.050158, 0.001362
11.060158, 0.001628
11.070158, -0.000768
11.080158, -0.000235
11.090158, 0.001096
11.100159, 0.000031
11.110159, -0.001034
11.120159, 0.000563
11.130159, 0.000297
11.140160, 0.001096
11.150160, -0.000768
11.160160, 0.000297
11.170160, 0.001362
11.180161, 0.001628
11.190161, 0.000031
11.200161, 0.000563
11.210161, 0.001628
11.220161, 0.001362
11.230162, -0.001034
11.240162, 0.000563
11.250162, 0.000031
11.260162, 0.000563
11.270163, 0.000297
11.280163, 0.000297
11.290163, 0.002427
11.300163, 0.000563
11.310163, 0.000297
11.320164, 0.000829
11.330164, 0.000031
11.340164, -0.000235
11.350164, 0.000829
11.360165, 0.000563
11.370165, -0.000235
11.380165, -0.001300
11.390165, 0.000297
11.400166, 0.001894
11.410166, 0.000297
11.420166, -0.000768
11.430166, 0.001096
11.440166, 0.000563
11.450167, -0.001034
11.460167, 0.000297
11.470167, 0.000829
11.480167, 0.001894
11.490168, -0.000501
11.500168, -0.000235
11.510168, 0.000829
11.520168, 0.000829
11.530169, 0.000563
11.540169, 0.000563
11.550169, 0.000297
11.560169, 0.000563
11.570169, -0.000768
11.580170, 0.000297
11.590170, 0.002160
11.600170, -0.000235
11.610170, 0.000297
11.620171, 0.000031
11.630171, 0.001096
11.640171, 0.000563
11.650171, 0.000829
11.660172, 0.000563
11.670172, 0.000031
11.680172, 0.000031
11.690172, 0.000563
11.700172, 0.002427
11.710173, -0.000501
11.720173, -0.000235
11.730173, 0.002160
11.740173, 0.001096
11.750174, 0.000563
11.760174, -0.000235
11.770174, 0.000297
11.780174, 0.000297
11.790174, 0.000031
11.800175, -0.000235
11.810175, 0.001096
11.820175, -0.000501
11.830175, 0.000031
11.840176, 0.001096
11.850176, 0.000031
11.860176, 0.000829
11.870176, 0.000297
11.880177, 0.001096
11.890177, -0.000235
11.900177, 0.000297
11.910177, 0.001362
11.920177, 0.001628
11.930178, -0.000501
11.940178, -0.001034
11.950178, 0.001096
11.960178, -0.000235
11.970179, 0.000031
11.980179, 0.000031
11.990179, 0.000829
12.000179, 0.000563
12.010180, 0.000297
12.020180, 0.000829
12.030180, -0.000235
12.040180, -0.000235
12.050180, 0.000563
12.060181, 0.000297
12.070181, 0.000297
12.080181, -0.000235
12.090181, 0.000829
12.100182, 0.000563
12.110182, 0.000031
12.120182, -0.000235
12.130182, 0.001894
12.140182, 0.000829
12.150183, -0.000768
12.160183, 0.000031
12.170183, 0.000297
12.180183, 0.000297
12.190184, 0.000829
12.200184, 0.001362
12.210184, 0.000031
12.220184, -0.001034
12.230185, 0.000297
12.240185, 0.001628
12.250185, -0.000768
12.260185, 0.000297
12.270185, 0.001362
12.280186, 0.001096
12.290186, 0.000031
12.300186, 0.000829
12.310186, 0.000031
12.320187, 0.000031
12.330187, 0.000297
12.340187, 0.000297
12.350187, 0.000297
12.360188, -0.000768
12.370188, -0.000501
12.380188, 0.000563
12.390188, -0.000235
12.400188, -0.000768
12.410189, 0.000563
12.420189, 0.001096
12.430189, 0.000031
12.440189, 0.000829
12.450190, 0.002160
12.460190, 0.000297
12.470190, 0.001362
12.480190, 0.000829
12.490191, 0.000031
12.500191, -0.000768
12.510191, 0.001096
12.520191, 0.000297
12.530191, -0.000501
12.540192, -0.000501
12.550192, 0.000563
12.560192, -0.000501
12.570192, 0.000563
12.580193, 0.000297
12.590193, -0.000235
12.600193, 0.000031
12.610193, 0.001096
12.620193, 0.000829
12.630194, -0.001300
12.640194, -0.000768
12.650194, 0.001628
12.660194, 0.001096
12.670195, 0.000563
12.680195, -0.000235
12.690195, 0.000829
12.700195, -0.000235
12.710196, 0.000031
