t, ur
11.030157, -1035.440796
11.040157, -1035.440552
11.050158, -1034.929565
11.060158, -1035.440552
11.070158, -1035.951904
11.080158, -1035.440796
11.090158, -1035.440796
11.100159, -1035.440796
11.110159, -1035.440552
11.120159, -1035.439941
11.130159, -1035.440796
11.140160, -1034.930542
11.150160, -1035.440552
11.160160, -1035.440552
11.170160, -1035.441528
11.180161, -1034.929810
11.190161, -1035.440796
11.200161, -1035.440796
11.210161, -1035.441284
11.220161, -1034.930054
11.230162, -1035.952393
11.240162, -1034.929565
11.250162, -1035.441284
11.260162, -1034.930298
11.270163, -1035.440796
11.280163, -1034.929321
11.290163, -1035.953003
11.300163, -1034.930298
11.310163, -1035.951904
11.320164, -1035.441040
11.330164, -1035.952393
11.340164, -1034.930054
11.350164, -1035.951904
11.360165, -1034.929321
11.370165, -1035.952148
11.380165, -1035.440796
11.390165, -1035.951660
11.400166, -1034.929565
11.410166, -1035.440796
11.420166, -1034.929810
11.430166, -1035.951660
11.440166, -1035.951660
11.450167, -1035.441040
11.460167, -1034.928955
11.470167, -1035.951904
11.480167, -1035.951904
11.490168, -1035.441040
11.500168, -1034.930054
11.510168, -1035.440796
11.520168, -1035.952393
11.530169, -1035.441284
11.540169, -1035.441040
11.550169, -1035.441284
11.560169, -1035.951660
11.570169, -1035.953003
11.580170, -1035.952637
11.590170, -1034.930054
11.600170, -1035.440796
11.610170, -1035.952393
11.620171, -1035.951904
11.630171, -1035.441284
11.640171, -1035.441040
11.650171, -1035.441040
