t, uk
5.900040, -0.018100
5.910040, -0.017568
5.920041, -0.017568
5.930041, -0.017834
5.940041, -0.018100
5.950041, -0.018100
5.960042, -0.017834
5.970042, -0.017568
5.980042, -0.018100
5.990042, -0.017834
6.000042, -0.018100
6.010043, -0.018366
6.020043, -0.017834
6.030043, -0.017834
6.040043, -0.017568
6.050044, -0.017302
6.060044, -0.017834
6.070044, -0.017834
6.080044, -0.017834
6.090044, -0.017568
6.100045, -0.017834
6.110045, -0.017568
6.120045, -0.017834
6.130045, -0.017302
6.140046, -0.018100
6.150046, -0.017834
6.160046, -0.017834
6.170046, -0.017036
6.180047, -0.017302
6.190047, -0.017302
6.200047, -0.016769
6.210047, -0.017568
6.220047, -0.018100
6.230048, -0.017568
6.240048, -0.018366
6.250048, -0.018100
6.260048, -0.017834
6.270049, -0.018100
6.280049, -0.017568
6.290049, -0.018366
6.300049, -0.018100
6.310050, -0.017568
6.320050, -0.017568
6.330050, -0.017568
6.340050, -0.017302
6.350050, -0.017568
6.360051, -0.017568
6.370051, -0.017036
6.380051, -0.017302
6.390051, -0.017302
6.400052, -0.017302
6.410052, -0.017568
6.420052, -0.017834
6.430052, -0.018100
6.440053, -0.018100
6.450053, -0.017834
6.460053, -0.017302
6.470053, -0.018366
6.480053, -0.017568
6.490054, -0.018100
6.500054, -0.017302
6.510054, -0.017302
6.520054, -0.017302
6.530055, -0.017302
6.540055, -0.017036
6.550055, -0.017302
6.560055, -0.017302
6.570055, -0.018100
6.580056, -0.017302
6.590056, -0.017568
6.600056, -0.017834
6.610056, -0.017568
6.620057, -0.017568
6.630057, -0.017568
6.640057, -0.017834
6.650057, -0.017834
6.660058, -0.018366
6.670058, -0.017568
6.680058, -0.017302
6.690058, -0.017568
6.700058, -0.017568
6.710059, -0.018100
6.720059, -0.017302
6.730059, -0.017834
6.740059, -0.017036
6.750060, -0.017568
6.760060, -0.017568
6.770060, -0.017834
6.780060, -0.018100
6.790061, -0.017834
6.800061, -0.017834
6.810061, -0.018100
6.820061, -0.017834
6.830061, -0.017568
6.840062, -0.017302
6.850062, -0.017834
6.860062, -0.017568
6.870062, -0.017568
6.880063, -0.017834
6.890063, -0.018100
6.900063, -0.017302
6.910063, -0.017834
6.920063, -0.017568
6.930064, -0.017834
6.940064, -0.016503
6.950064, -0.017834
6.960064, -0.018100
6.970065, -0.017036
6.980065, -0.017834
6.990065, -0.017568
7.000065, -0.017834
7.010066, -0.017834
7.020066, -0.017834
7.030066, -0.017568
7.040066, -0.018366
7.050066, -0.017036
7.060067, -0.018366
7.070067, -0.018366
7.080067, -0.017834
7.090067, -0.017834
7.100068, -0.018633
7.110068, -0.018100
7.120068, -0.018100
7.130068, -0.017834
7.140069, -0.018100
7.150069, -0.017568
7.160069, -0.017568
7.170069, -0.017568
7.180069, -0.017568
7.190070, -0.018100
7.200070, -0.017568
7.210070, -0.017302
7.220070, -0.017302
7.230071, -0.017834
7.240071, -0.017834
7.250071, -0.017834
7.260071, -0.017302
7.270072, -0.018100
7.280072, -0.017834
7.290072, -0.017302
7.300072, -0.017568
7.310072, -0.018366
7.320073, -0.017834
7.330073, -0.017568
7.340073, -0.017302
7.350073, -0.017036
7.360074, -0.018100
7.370074, -0.018633
7.380074, -0.018366
7.390074, -0.018100
7.400074, -0.017036
7.410075, -0.018100
7.420075, -0.017568
7.430075, -0.018100
7.440075, -0.017834
7.450076, -0.017834
7.460076, -0.018100
7.470076, -0.017302
7.480076, -0.017036
7.490077, -0.017834
7.500077, -0.017834
7.510077, -0.018100
7.520077, -0.017568
7.530077, -0.017302
7.540078, -0.017568
7.550078, -0.017568
7.560078, -0.018366
7.570078, -0.017834
7.580079, -0.018100
7.590079, -0.017834
7.600079, -0.017568
7.610079, -0.018100
7.620080, -0.018100
7.630080, -0.017834
7.640080, -0.018366
7.650080, -0.018100
7.660080, -0.017302
7.670081, -0.018366
7.680081, -0.018366
7.690081, -0.017568
7.700081, -0.017834
7.710082, -0.017834
7.720082, -0.017568
7.730082, -0.017834
7.740082, -0.018100
