t, ur
8.390097, 28.578735
8.400097, 28.068481
8.410097, 28.580322
8.420097, 29.089478
8.430098, 28.578735
8.440098, 31.645386
8.450098, 28.068726
8.460098, 28.579773
8.470098, 29.090332
8.480099, 29.090027
8.490099, 28.578979
8.500099, 29.601685
8.510099, 31.645386
8.520100, 29.089478
8.530100, 29.089783
8.540100, 31.645386
8.550100, 28.579285
8.560101, 29.090332
8.570101, 29.601685
8.580101, 29.601685
8.590101, 28.577942
8.600101, 29.088989
8.610102, 31.645386
8.620102, 32.156982
8.630102, 31.134888
8.640102, 31.134888
8.650103, 31.134888
8.660103, 29.089783
8.670103, 31.135681
8.680103, 31.646484
8.690104, 29.089783
8.700104, 33.689636
8.710104, 31.135132
8.720104, 31.645691
8.730104, 31.134094
8.740105, 29.601929
8.750105, 31.645691
8.760105, 31.134888
8.770105, 31.134888
8.780106, 31.645935
8.790106, 31.135925
8.800106, 31.645386
8.810106, 31.645935
8.820107, 32.156433
8.830107, 28.578979
8.840107, 29.089233
8.850107, 31.646729
8.860107, 31.646729
8.870108, 31.133545
8.880108, 31.644836
8.890108, 31.135681
8.900108, 31.646484
8.910109, 31.135132
8.920109, 32.667542
8.930109, 31.135925
8.940109, 31.646973
8.950109, 31.134094
8.960110, 31.645935
8.970110, 30.621887
8.980110, 31.133545
8.990110, 31.645691
9.000111, 31.135437
9.010111, 31.134888
9.020111, 31.646179
9.030111, 33.691772
9.040112, 31.645691
9.050112, 34.201050
9.060112, 33.178894
9.070112, 34.712097
9.080112, 34.200500
9.090113, 33.690430
9.100113, 34.201538
9.110113, 29.089783
9.120113, 28.578186
9.130114, 31.645386
9.140114, 31.646179
9.150114, 33.688599
9.160114, 31.645386
9.170115, 34.711792
9.180115, 34.200500
9.190115, 34.201294
9.200115, 34.712341
9.210115, 32.156738
9.220116, 34.200195
9.230116, 31.645935
9.240116, 31.646179
9.250116, 31.134338
9.260117, 34.199951
9.270117, 31.645935
9.280117, 31.645935
9.290117, 34.199707
9.300117, 31.644592
9.310118, 33.690979
9.320118, 31.646179
9.330118, 34.201050
9.340118, 34.200195
9.350119, 33.690735
9.360119, 34.201294
9.370119, 33.689941
9.380119, 33.689636
9.390120, 33.690186
9.400120, 32.157532
9.410120, 34.202087
9.420120, 34.712891
9.430120, 31.135437
9.440121, 33.690735
9.450121, 33.178345
9.460121, 33.689392
9.470121, 31.134338
9.480122, 31.134888
9.490122, 34.200500
9.500122, 34.200195
9.510122, 34.201050
9.520123, 31.134094
9.530123, 34.201538
9.540123, 34.711243
9.550123, 33.689941
9.560123, 34.199707
9.570124, 33.689087
9.580124, 35.222595
9.590124, 34.201294
9.600124, 34.200500
9.610125, 34.200500
9.620125, 34.199951
9.630125, 34.200745
9.640125, 34.712097
9.650126, 34.201294
9.660126, 34.201050
9.670126, 34.200745
9.680126, 34.201843
9.690126, 34.200500
9.700127, 34.200745
9.710127, 34.201294
9.720127, 33.690735
9.730127, 34.712341
9.740128, 34.711243
9.750128, 34.201050
9.760128, 34.199951
9.770128, 32.156982
9.780128, 31.646484
9.790129, 33.689636
9.800129, 34.200500
9.810129, 33.689636
9.820129, 34.199951
9.830130, 33.689941
9.840130, 34.712891
9.850130, 34.201050
9.860130, 34.200745
9.870131, 34.201843
9.880131, 34.201538
9.890131, 34.200745
9.900131, 33.689636
9.910131, 34.201538
9.920132, 34.201294
9.930132, 34.201050
9.940132, 33.690186
9.950132, 34.200745
9.960133, 34.200195
9.970133, 34.200500
9.980133, 34.201538
9.990133, 33.689392
10.000134, 34.200500
10.010134, 34.712891
10.020134, 34.201294
10.030134, 34.200745
10.040134, 34.711792
10.050135, 33.690186
10.060135, 33.689941
10.070135, 34.200500
10.080135, 37.266602
10.090136, 33.690735
10.100136, 35.224182
10.110136, 33.178894
10.120136, 32.668091
10.130136, 34.711792
10.140137, 32.156189
10.150137, 33.688843
10.160137, 34.199951
10.170137, 36.244202
10.180138, 33.689941
10.190138, 36.755493
10.200138, 34.711548
10.210138, 34.200500
10.220139, 34.201050
10.230139, 36.245789
10.240139, 34.711792
10.250139, 36.755798
10.260139, 36.756042
10.270140, 36.756592
10.280140, 34.200500
10.290140, 37.266602
10.300140, 36.756592
10.310141, 36.244751
10.320141, 34.200745
10.330141, 36.244202
10.340141, 36.756042
10.350142, 33.689087
10.360142, 34.199951
10.370142, 36.245300
10.380142, 36.757385
10.390142, 35.734253
10.400143, 34.200500
10.410143, 36.243408
10.420143, 36.755249
10.430143, 36.246094
10.440144, 33.178894
10.450144, 37.266602
10.460144, 36.756592
10.470144, 34.201294
10.480145, 34.711792
10.490145, 37.267151
10.500145, 37.268250
10.510145, 34.200195
10.520145, 34.199707
10.530146, 37.266907
10.540146, 37.267456
10.550146, 34.200745
10.560146, 33.690430
10.570147, 37.267151
10.580147, 36.756042
10.590147, 36.757385
10.600147, 34.712341
10.610147, 37.267944
10.620148, 37.267944
10.630148, 37.267456
10.640148, 37.778748
10.650148, 38.799561
10.660149, 37.266113
10.670149, 38.800659
10.680149, 36.757141
10.690149, 36.244751
10.700150, 35.733948
10.710150, 39.311401
10.720150, 35.222595
10.730150, 36.755005
10.740150, 36.755798
10.750151, 39.311401
10.760151, 34.201050
10.770151, 37.266113
10.780151, 37.267151
10.790152, 34.200745
10.800152, 33.689392
10.810152, 37.267151
10.820152, 37.267151
10.830153, 37.266907
10.840153, 39.311157
10.850153, 36.755798
10.860153, 36.757385
10.870153, 36.755798
10.880154, 36.755249
10.890154, 36.756348
10.900154, 36.756348
10.910154, 39.311951
10.920155, 39.312195
10.930155, 36.245300
10.940155, 36.756836
10.950155, 36.246338
10.960155, 39.311401
10.970156, 36.756836
10.980156, 36.245300
10.990156, 38.800354
11.000156, 39.311157
11.010157, 39.822754
11.020157, 39.312500
11.030157, 37.266602
11.040157, 37.266602
11.050158, 39.312500
11.060158, 39.312744
11.070158, 38.799316
11.080158, 39.310852
11.090158, 38.801147
11.100159, 39.311157
11.110159, 39.310059
11.120159, 39.311707
11.130159, 39.311401
11.140160, 37.267944
11.150160, 39.310364
11.160160, 38.800354
11.170160, 38.801453
11.180161, 36.757385
11.190161, 39.822205
11.200161, 39.822754
11.210161, 36.757385
11.220161, 36.757141
11.230162, 39.310059
11.240162, 39.822754
11.250162, 36.244751
11.260162, 40.333862
11.270163, 39.822449
11.280163, 39.822449
11.290163, 39.824585
11.300163, 39.311707
11.310163, 39.311401
11.320164, 40.334106
11.330164, 41.355408
11.340164, 38.799805
11.350164, 41.356201
11.360165, 39.311707
11.370165, 41.355103
11.380165, 39.309814
11.390165, 39.311401
11.400166, 39.312988
11.410166, 39.311401
11.420166, 38.799316
11.430166, 41.867554
11.440166, 39.822754
11.450167, 39.310059
11.460167, 38.800354
11.470167, 39.822998
11.480167, 38.801941
11.490168, 39.310608
11.500168, 39.310852
11.510168, 39.822998
11.520168, 40.845154
11.530169, 39.311707
11.540169, 39.311707
11.550169, 39.311401
11.560169, 42.378113
11.570169, 39.310364
11.580170, 41.866760
11.590170, 39.824341
11.600170, 42.377258
11.610170, 41.866760
11.620171, 41.355408
11.630171, 39.823242
11.640171, 40.333862
11.650171, 41.867310
11.660172, 36.756348
11.670172, 39.311157
11.680172, 40.844360
11.690172, 39.311707
11.700172, 42.379944
11.710173, 39.821655
11.720173, 42.888306
11.730173, 41.868652
11.740173, 42.378601
11.750174, 39.311707
11.760174, 42.377258
11.770174, 41.866760
11.780174, 41.866760
11.790174, 41.866516
11.800175, 39.310852
11.810175, 41.867554
11.820175, 42.377014
11.830175, 41.866516
11.840176, 39.823242
11.850176, 41.866516
11.860176, 40.334106
11.870176, 39.311401
11.880177, 42.378601
11.890177, 42.377258
11.900177, 41.866760
11.910177, 41.867859
11.920177, 41.356995
11.930178, 41.354858
11.940178, 42.376465
11.950178, 41.867554
11.960178, 41.866211
11.970179, 41.866516
11.980179, 39.822205
11.990179, 41.356201
12.000179, 41.867065
12.010180, 39.822449
12.020180, 42.378357
12.030180, 42.377258
12.040180, 41.866211
12.050180, 41.867065
12.060181, 41.866760
12.070181, 41.866760
12.080181, 41.866211
12.090181, 41.356201
12.100182, 41.867065
12.110182, 41.866516
12.120182, 42.377258
12.130182, 42.890442
12.140182, 42.378357
12.150183, 41.865723
12.160183, 42.377563
12.170183, 41.355652
12.180183, 41.355652
12.190184, 44.422607
12.200184, 41.356750
12.210184, 41.355408
12.220184, 41.865417
12.230185, 41.866760
12.240185, 41.868103
12.250185, 41.865723
12.260185, 39.822449
12.270185, 40.845703
12.280186, 41.867554
12.290186, 41.866516
12.300186, 41.867310
12.310186, 41.866516
12.320187, 44.421814
12.330187, 41.866760
12.340187, 41.866760
12.350187, 41.866760
12.360188, 42.376770
12.370188, 41.865967
12.380188, 41.867065
12.390188, 41.866211
12.400188, 41.865723
12.410189, 42.378113
12.420189, 41.867554
12.430189, 41.355408
12.440189, 41.867310
12.450190, 41.868652
12.460190, 44.422058
12.470190, 41.356750
12.480190, 41.867310
12.490191, 44.421814
12.500191, 42.376770
12.510191, 41.867554
12.520191, 44.933167
12.530191, 41.865967
12.540192, 44.932373
12.550192, 41.867065
12.560192, 44.421265
12.570192, 43.911316
12.580193, 44.422058
12.590193, 44.421509
12.600193, 41.866516
12.610193, 41.356445
12.620193, 41.867310
12.630194, 41.354065
12.640194, 43.909973
12.650194, 41.868103
12.660194, 44.933960
12.670195, 44.422363
12.680195, 44.932617
12.690195, 44.422607
12.700195, 42.377258
12.710196, 45.443970
