t, phi
12.720196, -0.012619
12.730196, -0.017384
12.740196, -0.018682
12.750196, -0.008989
12.760197, -0.016619
12.770197, -0.020901
12.780197, -0.016469
12.790197, -0.028297
12.800198, -0.020745
12.810198, -0.019949
12.820198, -0.015727
12.830198, -0.016797
12.840199, -0.019848
12.850199, -0.019880
12.860199, -0.018489
12.870199, -0.023398
12.880199, -0.018136
12.890200, -0.020784
12.900200, -0.018471
12.910200, -0.011498
12.920200, -0.010458
12.930201, -0.020569
12.940201, -0.018352
12.950201, -0.022263
12.960201, -0.029264
12.970201, -0.023816
12.980202, -0.029947
12.990202, -0.021506
13.000202, -0.017660
13.010202, -0.020588
13.020203, -0.029718
13.030203, -0.010909
13.040203, -0.017821
13.050203, -0.023702
13.060204, -0.022331
13.070204, -0.024012
13.080204, -0.019797
13.090204, -0.013843
13.100204, -0.016152
13.110205, -0.024190
13.120205, -0.016700
13.130205, -0.014532
13.140205, -0.025557
13.150206, -0.015142
13.160206, -0.016974
13.170206, -0.024684
13.180206, -0.018864
13.190207, -0.031901
13.200207, -0.022916
13.210207, -0.020324
13.220207, -0.017672
13.230207, -0.014205
13.240208, -0.021684
13.250208, -0.026255
13.260208, -0.012615
13.270208, -0.021901
13.280209, -0.019114
13.290209, -0.016947
13.300209, -0.021605
13.310209, -0.011949
13.320210, -0.011821
13.330210, -0.018682
13.340210, -0.013340
13.350210, -0.013390
13.360210, -0.021718
13.370211, -0.008329
13.380211, -0.013660
13.390211, -0.032261
13.400211, -0.015778
13.410212, -0.015898
13.420212, -0.025473
13.430212, -0.016765
13.440212, -0.024552
13.450212, -0.021294
13.460213, -0.023410
13.470213, -0.017628
13.480213, -0.024672
13.490213, -0.014388
13.500214, -0.027822
13.510214, -0.022367
13.520214, -0.022743
13.530214, -0.020698
13.540215, -0.012709
13.550215, -0.023106
13.560215, -0.026158
13.570215, -0.021377
13.580215, -0.025692
13.590216, -0.012867
13.600216, -0.017539
13.610216, -0.020157
13.620216, -0.025038
13.630217, -0.019291
13.640217, -0.016192
13.650217, -0.011170
13.660217, -0.020310
13.670218, -0.016461
13.680218, -0.018983
13.690218, -0.016475
13.700218, -0.015841
13.710218, -0.023788
13.720219, -0.013739
13.730219, -0.017692
13.740219, -0.012317
13.750219, -0.021822
13.760220, -0.011575
13.770220, -0.008836
13.780220, -0.015299
13.790220, -0.021401
13.800220, -0.018458
13.810221, -0.025415
13.820221, -0.014213
13.830221, -0.015891
13.840221, -0.012950
13.850222, -0.027113
13.860222, -0.022263
13.870222, -0.021559
13.880222, -0.017063
13.890223, -0.003269
13.900223, -0.026275
13.910223, -0.019141
13.920223, -0.020161
13.930223, -0.027162
13.940224, -0.021023
13.950224, -0.018229
13.960224, -0.018331
13.970224, -0.012722
13.980225, -0.015552
13.990225, -0.018102
14.000225, -0.009507
14.010225, -0.018891
14.020226, -0.014289
14.030226, -0.021566
14.040226, -0.023247
14.050226, -0.020594
14.060226, -0.020836
14.070227, -0.015701
14.080227, -0.009317
14.090227, -0.016644
14.100227, -0.016201
14.110228, -0.023161
14.120228, -0.013889
14.130228, -0.009701
14.140228, -0.015086
14.150229, -0.011159
14.160229, -0.017723
14.170229, -0.013112
14.180229, -0.020626
14.190229, -0.011724
14.200230, -0.016820
14.210230, -0.024712
14.220230, -0.014533
14.230230, -0.017218
14.240231, -0.023216
14.250231, -0.027140
14.260231, -0.017411
14.270231, -0.016850
14.280231, -0.014245
14.290232, -0.015146
14.300232, -0.018937
14.310232, -0.018942
14.320232, -0.012917
14.330233, -0.025263
14.340233, -0.016980
14.350233, -0.020590
14.360233, -0.016852
14.370234, -0.009579
14.380234, -0.018905
14.390234, -0.010965
14.400234, -0.021615
14.410234, -0.020543
14.420235, -0.013712
14.430235, -0.022683
14.440235, -0.027180
14.450235, -0.015626
14.460236, -0.020162
14.470236, -0.021128
14.480236, -0.015662
14.490236, -0.015510
14.500237, -0.029812
14.510237, -0.019418
14.520237, -0.022456
14.530237, -0.021834
14.540237, -0.025207
14.550238, -0.019537
14.560238, -0.021073
14.570238, -0.019628
14.580238, -0.021085
14.590239, -0.026516
14.600239, -0.033492
14.610239, -0.016695
14.620239, -0.016019
14.630239, -0.017928
14.640240, -0.025808
14.650240, -0.016096
14.660240, -0.017242
14.670240, -0.013771
14.680241, -0.011709
14.690241, -0.012669
14.700241, -0.017381
14.710241, -0.012583
14.720242, -0.022550
14.730242, -0.020229
14.740242, -0.017800
14.750242, -0.021995
14.760242, -0.009178
14.770243, -0.025994
14.780243, -0.012344
14.790243, -0.023089
14.800243, -0.016705
14.810244, -0.010367
14.820244, -0.024870
14.830244, -0.022720
14.840244, -0.021039
14.850245, -0.021001
14.860245, -0.019023
14.870245, -0.018035
14.880245, -0.019777
14.890245, -0.021355
14.900246, -0.017411
14.910246, -0.022216
14.920246, -0.006903
14.930246, -0.022787
14.940247, -0.006287
14.950247, -0.012508
14.960247, -0.017708
14.970247, -0.017246
14.980247, -0.025175
14.990248, -0.011732
15.000248, -0.019353
15.010248, -0.013862
15.020248, -0.016905
15.030249, -0.012791
15.040249, -0.018974
15.050249, -0.015990
15.060249, -0.019229
15.070250, -0.016853
15.080250, -0.013811
15.090250, -0.024463
15.100250, -0.012464
15.110250, -0.009350
15.120251, -0.021154
15.130251, -0.032303
15.140251, -0.018044
15.150251, -0.013813
15.160252, -0.016546
15.170252, -0.019076
15.180252, -0.011215
15.190252, -0.013348
15.200253, -0.021670
15.210253, -0.015363
15.220253, -0.016634
15.230253, -0.006475
15.240253, -0.028400
15.250254, -0.018479
15.260254, -0.015669
15.270254, -0.011627
15.280254, -0.010356
15.290255, -0.018050
15.300255, -0.020406
15.310255, -0.017633
15.320255, -0.015347
15.330256, -0.026862
15.340256, -0.019541
15.350256, -0.011989
15.360256, -0.029526
15.370256, -0.020372
15.380257, -0.015501
15.390257, -0.020723
15.400257, -0.018231
15.410257, -0.017832
15.420258, -0.023509
15.430258, -0.022952
15.440258, -0.021612
15.450258, -0.023746
15.460258, -0.018990
15.470259, -0.013027
15.480259, -0.017048
15.490259, -0.021586
15.500259, -0.021770
15.510260, -0.016522
15.520260, -0.019186
15.530260, -0.022378
15.540260, -0.022794
15.550261, -0.022094
15.560261, -0.014043
15.570261, -0.014545
15.580261, -0.013538
15.590261, -0.016281
15.600262, -0.013554
15.610262, -0.018653
15.620262, -0.025182
15.630262, -0.018095
15.640263, -0.025267
15.650263, -0.015374
15.660263, -0.019403
15.670263, -0.022786
15.680264, -0.013978
15.690264, -0.020699
15.700264, -0.018957
15.710264, -0.020884
15.720264, -0.023370
15.730265, -0.018424
15.740265, -0.019985
15.750265, -0.013536
15.760265, -0.020477
15.770266, -0.023004
15.780266, -0.018139
15.790266, -0.023194
15.800266, -0.015484
15.810266, -0.020068
15.820267, -0.021193
15.830267, -0.018452
15.840267, -0.023122
15.850267, -0.027130
15.860268, -0.020977
15.870268, -0.017754
15.880268, -0.027573
15.890268, -0.021299
15.900269, -0.023133
15.910269, -0.019931
15.920269, -0.020430
15.930269, -0.018633
15.940269, -0.014390
15.950270, -0.019399
15.960270, -0.014962
15.970270, -0.018918
15.980270, -0.014400
15.990271, -0.021042
16.000271, -0.016979
16.010271, -0.015610
16.020271, -0.013662
16.030272, -0.017799
16.040272, -0.024312
16.050272, -0.022631
16.060272, -0.014222
16.070272, -0.023358
16.080273, -0.022829
16.090273, -0.015882
16.100273, -0.007693
16.110273, -0.016730
16.120274, -0.018094
16.130274, -0.013836
16.140274, -0.011849
16.150274, -0.015537
16.160275, -0.026210
16.170275, -0.021671
16.180275, -0.018459
16.190275, -0.021820
16.200275, -0.017613
16.210276, -0.015446
16.220276, -0.024861
16.230276, -0.019032
16.240276, -0.015535
16.250277, -0.012734
16.260277, -0.006015
16.270277, -0.012552
16.280277, -0.019389
16.290277, -0.022410
16.300278, -0.018809
16.310278, -0.013987
16.320278, -0.015338
16.330278, -0.022764
16.340279, -0.017569
16.350279, -0.014957
16.360279, -0.023261
16.370279, -0.019895
16.380280, -0.025321
16.390280, -0.019821
16.400280, -0.008554
16.410280, -0.022123
16.420280, -0.020131
16.430281, -0.017110
16.440281, -0.019061
16.450281, -0.023550
16.460281, -0.023823
16.470282, -0.015172
16.480282, -0.018201
16.490282, -0.016988
16.500282, -0.017852
16.510283, -0.022139
16.520283, -0.014729
16.530283, -0.026517
16.540283, -0.012729
16.550283, -0.018528
16.560284, -0.016225
16.570284, -0.016691
16.580284, -0.027672
16.590284, -0.023832
16.600285, -0.018452
16.610285, -0.018350
16.620285, -0.012249
16.630285, -0.022193
16.640285, -0.025943
16.650286, -0.023052
16.660286, -0.017376
16.670286, -0.020617
16.680286, -0.020386
16.690287, -0.014782
16.700287, -0.008831
16.710287, -0.022185
16.720287, -0.022643
16.730288, -0.020529
16.740288, -0.028000
16.750288, -0.012747
16.760288, -0.015290
16.770288, -0.016357
16.780289, -0.014416
16.790289, -0.020155
16.800289, -0.013655
16.810289, -0.018580
16.820290, -0.013089
16.830290, -0.028340
16.840290, -0.008505
16.850290, -0.012908
16.860291, -0.019433
16.870291, -0.011390
16.880291, -0.021043
16.890291, -0.015314
16.900291, -0.019576
16.910292, -0.014436
16.920292, -0.024997
16.930292, -0.019576
16.940292, -0.014205
16.950293, -0.014724
16.960293, -0.017827
16.970293, -0.015011
16.980293, -0.015647
16.990294, -0.015040
17.000294, -0.016635
17.010294, -0.012088
17.020294, -0.018856
17.030294, -0.022715
17.040295, -0.018761
17.050295, -0.020920
17.060295, -0.026278
17.070295, -0.026580
17.080296, -0.010916
17.090296, -0.018172
17.100296, -0.011106
17.110296, -0.019981
17.120296, -0.017534
17.130297, -0.031355
17.140297, -0.016869
17.150297, -0.019429
17.160297, -0.025344
17.170298, -0.018714
17.180298, -0.017370
17.190298, -0.017207
17.200298, -0.022260
17.210299, -0.022292
17.220299, -0.013563
17.230299, -0.015981
17.240299, -0.021485
17.250299, -0.020582
17.260300, -0.010923
17.270300, -0.015926
17.280300, -0.020706
17.290300, -0.013537
17.300301, -0.019457
17.310301, -0.023099
17.320301, -0.015410
17.330301, -0.024657
17.340302, -0.015065
17.350302, -0.021209
17.360302, -0.009773
17.370302, -0.017820
17.380302, -0.019291
17.390303, -0.011000
17.400303, -0.013903
17.410303, -0.024180
17.420303, -0.021978
17.430304, -0.021580
17.440304, -0.023787
17.450304, -0.016313
17.460304, -0.024142
17.470304, -0.011253
17.480305, -0.022923
17.490305, -0.013575
17.500305, -0.009624
17.510305, -0.015660
17.520306, -0.025772
17.530306, -0.017675
17.540306, -0.011886
17.550306, -0.018224
17.560307, -0.014101
17.570307, -0.016526
17.580307, -0.014422
17.590307, -0.031313
17.600307, -0.027123
17.610308, -0.019072
17.620308, -0.029289
17.630308, -0.019045
17.640308, -0.017204
17.650309, -0.022354
17.660309, -0.019778
17.670309, -0.014690
17.680309, -0.019827
17.690310, -0.021563
17.700310, -0.012526
17.710310, -0.019611
17.720310, -0.016152
17.730310, -0.021558
17.740311, -0.021522
17.750311, -0.019864
17.760311, -0.020304
17.770311, -0.006253
17.780312, -0.019639
17.790312, -0.025017
17.800312, -0.014278
17.810312, -0.016473
17.820312, -0.019061
17.830313, -0.015760
17.840313, -0.026214
17.850313, -0.023294
17.860313, -0.022221
17.870314, -0.021336
17.880314, -0.011135
17.890314, -0.023226
17.900314, -0.019322
17.910315, -0.026284
17.920315, -0.017697
17.930315, -0.021310
17.940315, -0.011763
17.950315, -0.024721
17.960316, -0.016682
17.970316, -0.026519
17.980316, -0.010922
17.990316, -0.020873
18.000317, -0.015305
18.010317, -0.014608
18.020317, -0.032425
18.030317, -0.014432
18.040318, -0.017392
18.050318, -0.016367
18.060318, -0.021807
18.070318, -0.013999
18.080318, -0.016879
18.090319, -0.016427
18.100319, -0.023790
18.110319, -0.018464
18.120319, -0.011152
18.130320, -0.017792
18.140320, -0.025859
18.150320, -0.024710
18.160320, -0.021666
18.170321, -0.014347
18.180321, -0.010530
18.190321, -0.009461
18.200321, -0.021259
18.210321, -0.016753
18.220322, -0.019495
18.230322, -0.013328
18.240322, -0.021423
18.250322, -0.023255
18.260323, -0.025190
18.270323, -0.019889
18.280323, -0.009409
18.290323, -0.013370
18.300323, -0.017359
18.310324, -0.016999
18.320324, -0.017739
18.330324, -0.020477
18.340324, -0.015801
18.350325, -0.015021
18.360325, -0.019849
18.370325, -0.017511
18.380325, -0.017163
18.390326, -0.006357
18.400326, -0.014509
18.410326, -0.014912
18.420326, -0.011457
18.430326, -0.017906
18.440327, -0.015667
18.450327, -0.023545
18.460327, -0.028921
18.470327, -0.022424
18.480328, -0.021948
18.490328, -0.019162
18.500328, -0.019029
18.510328, -0.019505
18.520329, -0.011103
18.530329, -0.014103
18.540329, -0.015855
18.550329, -0.013028
18.560329, -0.023664
18.570330, -0.019426
18.580330, -0.022282
18.590330, -0.017667
18.600330, -0.014047
18.610331, -0.021065
18.620331, -0.003362
18.630331, -0.007816
18.640331, -0.017237
18.650331, -0.004087
18.660332, -0.012164
18.670332, -0.025567
18.680332, -0.026397
18.690332, -0.021345
18.700333, -0.022737
18.710333, -0.018601
18.720333, -0.017419
18.730333, -0.020432
18.740334, -0.021635
18.750334, -0.015819
18.760334, -0.019588
18.770334, -0.015067
18.780334, -0.011338
18.790335, -0.016981
18.800335, -0.013699
18.810335, -0.013522
18.820335, -0.017081
18.830336, -0.020387
18.840336, -0.017542
18.850336, -0.021053
18.860336, -0.023585
18.870337, -0.013800
18.880337, -0.024412
18.890337, -0.018144
18.900337, -0.013455
18.910337, -0.020945
18.920338, -0.015431
18.930338, -0.012776
18.940338, -0.030045
18.950338, -0.009056
18.960339, -0.022091
18.970339, -0.016784
18.980339, -0.013940
18.990339, -0.025547
19.000340, -0.022410
19.010340, -0.014685
19.020340, -0.023771
19.030340, -0.022328
19.040340, -0.026849
19.050341, -0.023951
19.060341, -0.016524
19.070341, -0.025774
19.080341, -0.015895
19.090342, -0.025653
19.100342, -0.010364
19.110342, -0.013110
19.120342, -0.017609
19.130342, -0.017052
19.140343, -0.017999
19.150343, -0.022497
19.160343, -0.013482
19.170343, -0.029634
19.180344, -0.009896
19.190344, -0.013503
19.200344, -0.010477
19.210344, -0.015738
19.220345, -0.008645
19.230345, -0.014249
19.240345, -0.019027
19.250345, -0.013926
19.260345, -0.015749
19.270346, -0.021908
19.280346, -0.018112
19.290346, -0.015394
19.300346, -0.019466
19.310347, -0.029988
19.320347, -0.012693
19.330347, -0.010637
19.340347, -0.023051
19.350348, -0.019017
19.360348, -0.018066
19.370348, -0.015103
19.380348, -0.023162
19.390348, -0.018656
19.400349, -0.027512
19.410349, -0.025378
19.420349, -0.011921
19.430349, -0.019610
19.440350, -0.022309
19.450350, -0.015928
19.460350, -0.013698
19.470350, -0.012076
19.480350, -0.014543
19.490351, -0.027564
19.500351, -0.017760
19.510351, -0.019460
19.520351, -0.016553
19.530352, -0.017742
19.540352, -0.014934
19.550352, -0.021890
19.560352, -0.016114
19.570353, -0.013739
19.580353, -0.024810
19.590353, -0.013222
19.600353, -0.014730
19.610353, -0.018141
19.620354, -0.004577
19.630354, -0.019169
19.640354, -0.011401
19.650354, -0.018311
19.660355, -0.023965
19.670355, -0.028521
19.680355, -0.020347
19.690355, -0.025641
19.700356, -0.023975
19.710356, -0.013583
19.720356, -0.020685
19.730356, -0.017651
19.740356, -0.024189
19.750357, -0.021771
19.760357, -0.014521
19.770357, -0.012124
19.780357, -0.007698
19.790358, -0.015745
19.800358, -0.021551
19.810358, -0.021810
19.820358, -0.019311
19.830359, -0.016828
19.840359, -0.017962
19.850359, -0.019264
19.860359, -0.009533
19.870359, -0.020332
19.880360, -0.022738
19.890360, -0.015036
19.900360, -0.022403
19.910360, -0.020985
19.920361, -0.017318
19.930361, -0.018681
19.940361, -0.011911
19.950361, -0.014967
19.960361, -0.022823
19.970362, -0.029329
19.980362, -0.017614
19.990362, -0.014810
20.000362, -0.019321
20.010363, -0.016562
20.020363, -0.014736
20.030363, -0.008755
20.040363, -0.016103
20.050364, -0.011922
20.060364, -0.020147
20.070364, -0.012371
20.080364, -0.025446
20.090364, -0.018930
20.100365, -0.023095
20.110365, -0.022181
20.120365, -0.014782
20.130365, -0.024665
20.140366, -0.023000
20.150366, -0.012103
20.160366, -0.021970
20.170366, -0.013321
20.180367, -0.025911
20.190367, -0.017831
20.200367, -0.013894
20.210367, -0.010588
20.220367, -0.012971
20.230368, -0.023206
20.240368, -0.015263
20.250368, -0.020815
20.260368, -0.026300
20.270369, -0.022935
20.280369, -0.015124
20.290369, -0.022945
20.300369, -0.009009
20.310369, -0.017752
20.320370, -0.014539
20.330370, -0.011768
20.340370, -0.021500
20.350370, -0.010576
20.360371, -0.018396
20.370371, -0.032951
20.380371, -0.022941
20.390371, -0.022162
20.400372, -0.016334
20.410372, -0.012945
20.420372, -0.020688
20.430372, -0.024473
20.440372, -0.021341
20.450373, -0.021398
20.460373, -0.022352
20.470373, -0.025624
20.480373, -0.017708
20.490374, -0.016256
20.500374, -0.012153
20.510374, -0.017470
20.520374, -0.027384
20.530375, -0.025364
20.540375, -0.015399
20.550375, -0.010281
20.560375, -0.017099
20.570375, -0.017797
20.580376, -0.019102
20.590376, -0.020132
20.600376, -0.023748
20.610376, -0.014162
20.620377, -0.014174
20.630377, -0.009884
20.640377, -0.017323
20.650377, -0.022103
20.660378, -0.021533
20.670378, -0.013805
20.680378, -0.021996
20.690378, -0.016883
20.700378, -0.019094
20.710379, -0.016950
20.720379, -0.021053
20.730379, -0.016689
20.740379, -0.019011
20.750380, -0.014371
20.760380, -0.016028
20.770380, -0.016008
20.780380, -0.012589
20.790380, -0.016730
20.800381, -0.012251
20.810381, -0.017645
20.820381, -0.012197
20.830381, -0.020099
20.840382, -0.020777
20.850382, -0.012997
20.860382, -0.020666
20.870382, -0.021137
20.880383, -0.025757
20.890383, -0.029351
20.900383, -0.026698
20.910383, -0.016450
20.920383, -0.012341
20.930384, -0.009838
20.940384, -0.009194
20.950384, -0.016112
20.960384, -0.011984
20.970385, -0.015373
20.980385, -0.011559
20.990385, -0.021271
21.000385, -0.021016
21.010386, -0.029741
21.020386, -0.018428
21.030386, -0.021010
21.040386, -0.014489
21.050386, -0.009358
21.060387, -0.021050
21.070387, -0.025480
21.080387, -0.020542
21.090387, -0.012825
21.100388, -0.022191
21.110388, -0.023529
21.120388, -0.017334
21.130388, -0.012951
21.140388, -0.022489
21.150389, -0.016479
21.160389, -0.020234
21.170389, -0.011340
21.180389, -0.019920
21.190390, -0.022608
21.200390, -0.020407
21.210390, -0.021460
21.220390, -0.018116
21.230391, -0.020880
21.240391, -0.021804
21.250391, -0.025775
21.260391, -0.015964
21.270391, -0.020157
21.280392, -0.023997
21.290392, -0.017207
21.300392, -0.011878
21.310392, -0.021214
21.320393, -0.017971
21.330393, -0.024384
21.340393, -0.019673
21.350393, -0.011701
21.360394, -0.013388
21.370394, -0.019323
21.380394, -0.012907
21.390394, -0.019248
21.400394, -0.006771
21.410395, -0.015305
21.420395, -0.014680
21.430395, -0.007486
21.440395, -0.018242
21.450396, -0.017298
21.460396, -0.019857
21.470396, -0.015014
21.480396, -0.011043
21.490396, -0.012041
21.500397, -0.016067
21.510397, -0.019321
21.520397, -0.024520
21.530397, -0.017547
21.540398, -0.012317
21.550398, -0.018324
21.560398, -0.009196
21.570398, -0.014565
21.580399, -0.012349
21.590399, -0.020835
21.600399, -0.019521
21.610399, -0.004627
21.620399, -0.021428
21.630400, -0.020905
21.640400, -0.011569
21.650400, -0.015713
21.660400, -0.015487
21.670401, -0.020471
21.680401, -0.018817
21.690401, -0.015812
21.700401, -0.026497
21.710402, -0.021975
21.720402, -0.024669
21.730402, -0.023192
21.740402, -0.017085
21.750402, -0.017612
21.760403, -0.017121
21.770403, -0.020275
21.780403, -0.018713
21.790403, -0.020115
21.800404, -0.016343
21.810404, -0.018672
21.820404, -0.019293
21.830404, -0.010064
21.840405, -0.012144
21.850405, -0.017554
21.860405, -0.019747
21.870405, -0.021337
21.880405, -0.006279
21.890406, -0.006595
21.900406, -0.009963
21.910406, -0.021855
21.920406, -0.029284
21.930407, -0.033295
21.940407, -0.018833
21.950407, -0.017325
21.960407, -0.027575
21.970407, -0.020415
21.980408, -0.013727
21.990408, -0.027365
22.000408, -0.015651
22.010408, -0.013241
22.020409, -0.018508
22.030409, -0.016907
22.040409, -0.010917
22.050409, -0.023085
22.060410, -0.018691
22.070410, -0.017865
22.080410, -0.012954
22.090410, -0.017529
22.100410, -0.021972
22.110411, -0.015893
22.120411, -0.017259
22.130411, -0.015554
22.140411, -0.019876
22.150412, -0.020243
22.160412, -0.026646
22.170412, -0.019293
22.180412, -0.022508
22.190413, -0.020481
22.200413, -0.016357
22.210413, -0.016855
22.220413, -0.011373
22.230413, -0.027704
22.240414, -0.013428
22.250414, -0.012567
22.260414, -0.019198
22.270414, -0.020636
22.280415, -0.014798
22.290415, -0.011044
22.300415, -0.014900
22.310415, -0.020289
22.320415, -0.010448
22.330416, -0.019045
22.340416, -0.020946
22.350416, -0.018574
22.360416, -0.018162
22.370417, -0.010989
22.380417, -0.019663
22.390417, -0.015128
22.400417, -0.022344
22.410418, -0.022738
22.420418, -0.021185
22.430418, -0.016364
22.440418, -0.017559
22.450418, -0.015358
22.460419, -0.010931
22.470419, -0.014087
22.480419, -0.014682
22.490419, -0.013398
22.500420, -0.023242
22.510420, -0.022567
22.520420, -0.015826
22.530420, -0.017341
22.540421, -0.028382
22.550421, -0.019813
22.560421, -0.018238
22.570421, -0.011978
22.580421, -0.014687
22.590422, -0.025079
22.600422, -0.012426
22.610422, -0.010353
22.620422, -0.018270
22.630423, -0.023660
22.640423, -0.017168
22.650423, -0.014537
22.660423, -0.027526
22.670424, -0.019293
22.680424, -0.020352
22.690424, -0.022562
22.700424, -0.018019
22.710424, -0.018055
22.720425, -0.016616
22.730425, -0.017781
22.740425, -0.017046
22.750425, -0.017354
22.760426, -0.012387
22.770426, -0.022663
22.780426, -0.027559
22.790426, -0.017104
22.800426, -0.022287
22.810427, -0.020691
22.820427, -0.016421
22.830427, -0.019410
22.840427, -0.016348
22.850428, -0.020094
22.860428, -0.016037
22.870428, -0.019532
22.880428, -0.033306
22.890429, -0.017301
22.900429, -0.003809
22.910429, -0.020072
22.920429, -0.018722
22.930429, -0.018452
22.940430, -0.024567
22.950430, -0.024072
22.960430, -0.012124
22.970430, -0.016563
22.980431, -0.017852
22.990431, -0.022842
23.000431, -0.023698
23.010431, -0.019705
23.020432, -0.016381
23.030432, -0.021418
23.040432, -0.023941
23.050432, -0.015308
23.060432, -0.026426
23.070433, -0.019157
23.080433, -0.019874
23.090433, -0.011771
23.100433, -0.015532
23.110434, -0.013813
23.120434, -0.020794
23.130434, -0.014156
23.140434, -0.025955
23.150434, -0.013407
23.160435, -0.021888
23.170435, -0.016207
23.180435, -0.016567
23.190435, -0.019235
23.200436, -0.020081
23.210436, -0.015240
23.220436, -0.014265
23.230436, -0.019946
23.240437, -0.028546
23.250437, -0.022791
23.260437, -0.026302
23.270437, -0.020723
23.280437, -0.010478
23.290438, -0.018461
23.300438, -0.013337
23.310438, -0.019565
23.320438, -0.016137
23.330439, -0.018821
23.340439, -0.020713
23.350439, -0.020241
23.360439, -0.020164
23.370440, -0.012926
23.380440, -0.019447
23.390440, -0.013860
23.400440, -0.014247
23.410440, -0.023523
23.420441, -0.022744
23.430441, -0.014516
23.440441, -0.018347
23.450441, -0.010647
23.460442, -0.026058
23.470442, -0.020456
23.480442, -0.015819
23.490442, -0.016979
23.500443, -0.016806
23.510443, -0.012810
23.520443, -0.025327
23.530443, -0.022127
23.540443, -0.013490
23.550444, -0.023119
23.560444, -0.015364
23.570444, -0.015635
23.580444, -0.016791
23.590445, -0.019287
23.600445, -0.020469
23.610445, -0.023276
23.620445, -0.022098
23.630445, -0.016968
23.640446, -0.020919
23.650446, -0.014885
23.660446, -0.021028
23.670446, -0.013003
23.680447, -0.015804
23.690447, -0.016586
23.700447, -0.027294
23.710447, -0.019770
23.720448, -0.018053
23.730448, -0.025633
23.740448, -0.018908
23.750448, -0.010397
23.760448, -0.014713
23.770449, -0.016147
23.780449, -0.020809
23.790449, -0.012868
23.800449, -0.016733
23.810450, -0.012327
23.820450, -0.023718
23.830450, -0.014637
23.840450, -0.029048
23.850451, -0.015042
23.860451, -0.022693
23.870451, -0.020815
23.880451, -0.011521
23.890451, -0.016824
23.900452, -0.020497
23.910452, -0.019259
23.920452, -0.014161
23.930452, -0.012710
23.940453, -0.021288
23.950453, -0.022735
23.960453, -0.023453
23.970453, -0.020622
23.980453, -0.022545
23.990454, -0.009511
24.000454, -0.023013
24.010454, -0.020064
24.020454, -0.016946
24.030455, -0.019089
24.040455, -0.017857
24.050455, -0.022613
24.060455, -0.023481
24.070456, -0.021742
24.080456, -0.021733
24.090456, -0.021710
24.100456, -0.022951
24.110456, -0.013693
24.120457, -0.013892
24.130457, -0.011850
24.140457, -0.024051
24.150457, -0.012064
24.160458, -0.025683
24.170458, -0.018932
24.180458, -0.012392
24.190458, -0.017717
24.200459, -0.018150
24.210459, -0.018051
24.220459, -0.014356
24.230459, -0.020599
24.240459, -0.009195
24.250460, -0.024492
24.260460, -0.015382
24.270460, -0.027864
24.280460, -0.014116
24.290461, -0.023655
24.300461, -0.012481
24.310461, -0.021718
24.320461, -0.013936
24.330462, -0.014425
24.340462, -0.011607
24.350462, -0.020958
24.360462, -0.016686
24.370462, -0.009296
24.380463, -0.017320
24.390463, -0.016172
24.400463, -0.021717
24.410463, -0.017152
24.420464, -0.022737
24.430464, -0.004833
24.440464, -0.019555
24.450464, -0.015254
24.460464, -0.012438
24.470465, -0.024436
24.480465, -0.016337
24.490465, -0.017386
24.500465, -0.026201
24.510466, -0.024763
24.520466, -0.016654
24.530466, -0.016931
24.540466, -0.021963
24.550467, -0.021569
24.560467, -0.027565
24.570467, -0.018157
24.580467, -0.017212
24.590467, -0.019340
24.600468, -0.019664
24.610468, -0.018476
24.620468, -0.019813
24.630468, -0.018147
24.640469, -0.029478
24.650469, -0.015413
24.660469, -0.021115
24.670469, -0.012374
24.680470, -0.009065
24.690470, -0.023023
24.700470, -0.014613
24.710470, 0.004167
24.720470, -0.022041
24.730471, -0.021868
24.740471, -0.022814
24.750471, -0.010268
24.760471, -0.009344
24.770472, -0.019982
24.780472, -0.014465
24.790472, -0.015883
24.800472, -0.026534
24.810472, -0.026730
24.820473, -0.024926
24.830473, -0.015538
24.840473, -0.022632
24.850473, -0.015944
24.860474, -0.017837
24.870474, -0.018435
24.880474, -0.020407
24.890474, -0.017551
24.900475, -0.013768
24.910475, -0.020737
24.920475, -0.011877
24.930475, -0.014381
24.940475, -0.004895
24.950476, -0.010263
24.960476, -0.020590
24.970476, -0.019247
24.980476, -0.016434
24.990477, -0.023026
25.000477, -0.019687
25.010477, -0.010134
25.020477, -0.018592
25.030478, -0.013105
25.040478, -0.017341
25.050478, -0.022370
25.060478, -0.014926
25.070478, -0.018687
25.080479, -0.018751
25.090479, -0.019994
25.100479, -0.015062
25.110479, -0.021404
25.120480, -0.018264
25.130480, -0.012333
25.140480, -0.026245
25.150480, -0.011551
25.160480, -0.016206
25.170481, -0.015797
25.180481, -0.018211
25.190481, -0.017944
25.200481, -0.012867
25.210482, -0.019289
25.220482, -0.017582
25.230482, -0.024033
25.240482, -0.020004
25.250483, -0.013542
25.260483, -0.016285
25.270483, -0.020304
25.280483, -0.011813
25.290483, -0.013876
25.300484, -0.026577
25.310484, -0.020391
25.320484, -0.023708
25.330484, -0.016927
25.340485, -0.010780
25.350485, -0.020018
25.360485, -0.017135
25.370485, -0.016916
25.380486, -0.021778
25.390486, -0.009864
25.400486, -0.018986
25.410486, -0.018967
25.420486, -0.022070
25.430487, -0.021526
