t, ur
9.750128, -1040.040649
9.760128, -1040.040649
9.770128, -1040.040649
9.780128, -1039.530151
9.790129, -1040.040405
9.800129, -1040.039917
9.810129, -1039.529175
9.820129, -1040.551025
9.830130, -1040.040405
9.840130, -1039.529907
9.850130, -1039.529175
9.860130, -1040.039917
9.870131, -1040.040161
9.880131, -1040.040405
9.890131, -1040.040405
9.900131, -1040.551758
9.910131, -1040.040161
9.920132, -1040.040649
9.930132, -1040.039551
9.940132, -1039.529175
9.950132, -1039.529663
9.960133, -1040.040405
9.970133, -1040.040405
9.980133, -1040.040161
9.990133, -1039.528931
10.000134, -1040.551758
10.010134, -1040.040161
10.020134, -1040.040405
10.030134, -1040.040649
10.040134, -1040.040161
10.050135, -1040.039551
10.060135, -1039.529419
10.070135, -1039.529175
10.080135, -1040.040405
10.090136, -1039.529175
10.100136, -1039.529175
10.110136, -1040.039917
10.120136, -1040.040405
10.130136, -1039.529175
10.140137, -1039.529419
10.150137, -1039.529175
10.160137, -1039.529907
10.170137, -1040.039917
10.180138, -1039.529663
10.190138, -1039.528931
10.200138, -1039.529175
10.210138, -1040.040161
10.220139, -1040.040649
10.230139, -1039.528564
10.240139, -1040.040894
10.250139, -1039.528931
10.260139, -1040.039917
10.270140, -1039.529419
10.280140, -1040.040894
10.290140, -1039.529419
10.300140, -1039.529419
10.310141, -1039.529663
10.320141, -1039.529175
10.330141, -1039.529175
10.340141, -1039.529419
10.350142, -1040.040649
10.360142, -1040.040405
10.370142, -1039.529175
10.380142, -1040.040649
10.390142, -1039.529419
10.400143, -1040.039917
10.410143, -1039.529419
10.420143, -1040.040161
10.430143, -1040.040405
10.440144, -1040.039917
10.450144, -1040.040161
10.460144, -1040.039062
10.470144, -1039.529419
10.480145, -1040.040649
10.490145, -1039.529663
10.500145, -1039.529907
10.510145, -1039.529175
10.520145, -1040.040405
10.530146, -1039.530151
10.540146, -1039.529419
10.550146, -1039.529419
10.560146, -1039.529175
10.570147, -1039.528931
10.580147, -1039.529663
10.590147, -1039.529419
10.600147, -1040.040649
10.610147, -1039.529663
10.620148, -1040.040649
10.630148, -1039.528931
10.640148, -1040.039551
10.650148, -1039.529663
10.660149, -1040.039551
10.670149, -1040.039917
10.680149, -1039.529175
10.690149, -1039.529907
10.700150, -1040.551270
10.710150, -1040.040161
10.720150, -1040.040405
10.730150, -1039.529419
10.740150, -1040.039551
10.750151, -1040.040405
10.760151, -1040.040161
10.770151, -1040.040161
10.780151, -1040.040649
10.790152, -1040.039917
10.800152, -1040.039917
10.810152, -1039.529175
10.820152, -1040.040161
10.830153, -1039.529419
10.840153, -1039.529175
10.850153, -1040.039917
10.860153, -1040.040649
10.870153, -1039.529663
10.880154, -1040.040894
10.890154, -1040.040405
10.900154, -1040.040405
10.910154, -1039.529175
10.920155, -1039.529419
10.930155, -1040.040161
10.940155, -1040.040161
10.950155, -1039.529175
10.960155, -1039.529663
10.970156, -1040.039917
10.980156, -1039.528931
10.990156, -1040.039551
11.000156, -1039.528564
11.010157, -1040.040405
11.020157, -1040.040161
11.030157, -1040.040649
11.040157, -1040.040405
11.050158, -1039.528931
11.060158, -1040.040894
11.070158, -1040.040649
11.080158, -1040.040161
11.090158, -1040.040405
11.100159, -1039.528931
11.110159, -1040.040161
11.120159, -1039.528564
11.130159, -1040.040161
11.140160, -1039.530151
11.150160, -1039.528931
11.160160, -1040.551270
11.170160, -1039.528931
11.180161, -1041.062134
11.190161, -1039.529419
11.200161, -1040.040405
11.210161, -1039.529419
11.220161, -1040.040405
11.230162, -1040.040405
11.240162, -1039.529663
11.250162, -1039.529419
11.260162, -1040.040405
11.270163, -1040.040161
11.280163, -1040.040405
11.290163, -1040.041138
11.300163, -1040.040649
11.310163, -1039.529175
11.320164, -1040.040405
11.330164, -1039.529663
11.340164, -1040.040161
11.350164, -1040.040649
11.360165, -1040.551514
11.370165, -1039.528931
11.380165, -1040.040649
11.390165, -1039.529175
11.400166, -1040.040405
11.410166, -1040.040161
11.420166, -1040.040405
11.430166, -1040.040649
11.440166, -1040.039551
11.450167, -1040.040649
11.460167, -1039.529419
11.470167, -1040.039551
11.480167, -1040.039551
11.490168, -1040.040405
11.500168, -1040.040405
11.510168, -1039.528931
11.520168, -1040.040161
11.530169, -1039.529663
11.540169, -1040.040405
11.550169, -1040.040161
11.560169, -1040.040649
11.570169, -1040.040161
11.580170, -1040.040405
11.590170, -1040.040161
11.600170, -1040.040649
11.610170, -1040.040894
11.620171, -1040.551514
11.630171, -1040.040405
11.640171, -1040.040161
11.650171, -1040.039551
